Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
Reactome_2022,Downstream TCR Signaling R-HSA-202424,17/94,1.7680356234502323e-06,0.00012937860679835818,0,0,4.504845691942466,59.669570800259294,PSMD12;CHUK;PSMD14;RIPK2;UBE2D2;NFKB1;PSMA5;PSMA6;PSMD6;PSMA3;PSMA1;PSMA2;PSMC4;PSMD2;PSMC2;UBE2N;SKP1
Reactome_2022,Mitotic G2-G2/M Phases R-HSA-453274,25/184,2.0553981772159653e-06,0.00014205085180314783,0,0,3.2220766995456964,42.19322638446677,PSMD12;CDKN1A;PSMD14;CCNH;PPP1CB;PSMD6;PSMD2;PHLDA1;NINL;SKP1;HSP90AA1;CDK11A;CEP152;HAUS1;PSMA5;PSMA6;PSMA3;PSMA1;PSMA2;PSMC4;PSMC2;CDK1;TUBGCP6;MAPRE1;SFI1
Reactome_2022,NIK To Noncanonical NF-kB Signaling R-HSA-5676590,13/58,2.404350044693821e-06,0.0001574216555578481,0,0,5.8792291220556745,76.06682414571969,PSMD12;CHUK;PSMD14;PSMA5;PSMA6;PSMD6;PSMA3;PSMA1;PSMA2;PSMC4;PSMD2;PSMC2;SKP1
Reactome_2022,Regulation Of Ornithine Decarboxylase (ODC) R-HSA-350562,12/50,2.716133692125227e-06,0.0001596289329571685,0,0,6.422178440754292,82.30857277887989,PSMA5;PSMA6;NQO1;PSMD6;PSMA3;PSMD12;PSMA1;PSMD14;PSMA2;PSMC4;PSMD2;PSMC2
Reactome_2022,Degradation Of GLI1 By Proteasome R-HSA-5610780,13/59,2.9513387926164597e-06,0.0001596289329571685,0,0,5.751117214412066,73.23042283196543,PSMD12;PSMD14;PSMA5;PSMA6;PSMD6;PSMA3;PSMA1;PSMA2;PSMC4;PSMD2;PSMC2;PRKACB;SKP1
Reactome_2022,Degradation Of GLI2 By Proteasome R-HSA-5610783,13/59,2.9513387926164597e-06,0.0001596289329571685,0,0,5.751117214412066,73.23042283196543,PSMD12;PSMD14;PSMA5;PSMA6;PSMD6;PSMA3;PSMA1;PSMA2;PSMC4;PSMD2;PSMC2;PRKACB;SKP1
Reactome_2022,GLI3 Is Processed To GLI3R By Proteasome R-HSA-5610785,13/59,2.9513387926164597e-06,0.0001596289329571685,0,0,5.751117214412066,73.23042283196543,PSMD12;PSMD14;PSMA5;PSMA6;PSMD6;PSMA3;PSMA1;PSMA2;PSMC4;PSMD2;PSMC2;PRKACB;SKP1
Reactome_2022,GSK3B And BTRC:CUL1-mediated-degradation Of NFE2L2 R-HSA-9762114,12/51,3.39998466915206e-06,0.00016918323713700648,0,0,6.257178116001645,78.7887576891734,PSMA5;PSMA6;PSMD6;PSMA3;PSMD12;PSMA1;PSMD14;PSMA2;PSMC4;PSMD2;PSMC2;SKP1
Reactome_2022,Vpu Mediated Degradation Of CD4 R-HSA-180534,12/51,3.39998466915206e-06,0.00016918323713700648,0,0,6.257178116001645,78.7887576891734,PSMA5;PSMA6;PSMD6;PSMA3;PSMD12;PSMA1;PSMD14;PSMA2;PSMC4;PSMD2;PSMC2;SKP1
Reactome_2022,Downstream Signaling Events Of B Cell Receptor (BCR) R-HSA-1168372,15/79,3.79239471953125e-06,0.00018145150119603369,0,0,4.775264887339056,59.60730549163586,PSMD12;CHUK;PSMD14;NFKB1;PSMA5;PSMA6;PSMD6;PSMA3;PSMA1;PSMA2;PSMC4;PSMD2;PSMC2;NFKBIE;SKP1
Reactome_2022,Dectin-1 Mediated Noncanonical NF-kB Signaling R-HSA-5607761,13/61,4.385612770422298e-06,0.00018534397411803136,0,0,5.5109073875803,67.98906301426103,PSMD12;CHUK;PSMD14;PSMA5;PSMA6;PSMD6;PSMA3;PSMA1;PSMA2;PSMC4;PSMD2;PSMC2;SKP1
Reactome_2022,Cellular Responses To Stress R-HSA-2262752,62/722,4.390120951366546e-06,0.00018534397411803136,0,0,1.952347200821777,24.08445530068983,CDKN1A;CITED2;UBE2D2;RPLP0;HIKESHI;SLC7A11;CABIN1;PSMD6;MYC;PSMD2;SESN2;PHGDH;CHAC1;SKP1;TSPYL2;MEF2C;HSP90AA1;SEC13;SZT2;DDX11;RPSA;ITFG2;ARFGAP1;PSMA5;H2BC12;PSMA6;PSMA3;PSMA1;CCNE2;PSMA2;DDIT3;TRIB3;KDELR3;SQSTM1;ATF3;DCTN6;PSMD12;PSMD14;CUL3;CUL2;HDAC6;PRDX3;HELZ2;BAG2;ATP6V1H;VHL;MAP2K7;EGLN1;H2AZ1;NQO1;CDKN2C;ASNS;EIF2S1;NFKB1;AGO4;PSMC4;PSMC2;CAPZA2;CREBRF;HSPA1B;TNRC6B;NUP37
Reactome_2022,Regulation Of APC/C Activators Between G1/S And Early Anaphase R-HSA-176408,15/80,4.465653152245498e-06,0.00018534397411803136,0,0,4.701551667216903,57.918861972655286,PSMD12;PSMD14;PSMA5;PSMA6;PSMD6;PSMA3;PSMA1;PSMA2;PSMC4;PSMD2;PSMC2;CDK1;FBXO5;SKP1;MAD2L1
Reactome_2022,MAPK6/MAPK4 Signaling R-HSA-5687128,16/90,4.469709986769245e-06,0.00018534397411803136,0,0,4.407698783638633,54.294857994763,PSMD12;PSMD14;PSMA5;PSMA6;PSMD6;PSMA3;PSMA1;PSMA2;AGO4;PSMC4;MYC;PSMD2;PSMC2;CDK1;PRKACB;TNRC6B
Reactome_2022,Negative Regulation Of NOTCH4 Signaling R-HSA-9604323,12/53,5.235639214274227e-06,0.00021010113492119805,0,0,5.951323855484544,72.36822673321876,PSMA5;PSMA6;PSMD6;PSMA3;PSMD12;PSMA1;PSMD14;PSMA2;PSMC4;PSMD2;PSMC2;SKP1
Reactome_2022,FBXL7 Down-Regulates AURKA During Mitotic Entry And In Early Mitosis R-HSA-8854050,12/54,6.443938794656917e-06,0.00025050812064228764,0,0,5.809320091673033,69.43514661585266,PSMA5;PSMA6;PSMD6;PSMA3;PSMD12;PSMA1;PSMD14;PSMA2;PSMC4;PSMD2;PSMC2;SKP1
Reactome_2022,Cellular Responses To Stimuli R-HSA-8953897,62/736,8.05177426417915e-06,0.00030352749044360185,0,0,1.9103388154034435,22.40754471826685,CDKN1A;CITED2;UBE2D2;RPLP0;HIKESHI;SLC7A11;CABIN1;PSMD6;MYC;PSMD2;SESN2;PHGDH;CHAC1;SKP1;TSPYL2;MEF2C;HSP90AA1;SEC13;SZT2;DDX11;RPSA;ITFG2;ARFGAP1;PSMA5;H2BC12;PSMA6;PSMA3;PSMA1;CCNE2;PSMA2;DDIT3;TRIB3;KDELR3;SQSTM1;ATF3;DCTN6;PSMD12;PSMD14;CUL3;CUL2;HDAC6;PRDX3;HELZ2;BAG2;ATP6V1H;VHL;MAP2K7;EGLN1;H2AZ1;NQO1;CDKN2C;ASNS;EIF2S1;NFKB1;AGO4;PSMC4;PSMC2;CAPZA2;CREBRF;HSPA1B;TNRC6B;NUP37
Reactome_2022,Regulation Of RAS By GAPs R-HSA-5658442,13/65,9.202696438973227e-06,0.00032709012485950564,0,0,5.085920770877944,58.97640859249296,PSMD12;PSMD14;CUL3;PSMA5;PSMA6;PSMD6;PSMA3;PSMA1;PSMA2;RASA4;PSMC4;PSMD2;PSMC2
Reactome_2022,p53-Dependent G1 DNA Damage Response R-HSA-69563,13/65,9.202696438973227e-06,0.00032709012485950564,0,0,5.085920770877944,58.97640859249296,CDKN1A;PSMD12;PSMD14;PSMA5;PSMA6;PSMD6;PSMA3;CCNE2;PSMA1;PSMA2;PSMC4;PSMD2;PSMC2
Reactome_2022,"Cell Cycle, Mitotic R-HSA-69278",48/523,9.568117588989924e-06,0.0003306316189084297,0,0,2.088271178502429,24.1343046903128,RAB1A;CDKN1A;PSMD12;PCNA;PSMD14;CCNH;PRIM1;TYMS;CENPA;PPP1CB;PSMD6;CCND2;MYC;PSMD2;ORC3;PMEPA1;FBXO5;E2F5;NINL;PHLDA1;SKP1;H2AZ1;HSP90AA1;SEC13;CDK11A;CDKN2C;RRM2;CEP152;NEK7;HAUS1;PSMA5;H2BC12;PSMA6;PSMA3;TUBB2A;PSMA1;CCNE2;PSMA2;PSMC4;PSMC2;CDK1;TUBGCP6;MAPRE1;LPIN1;SFI1;LPIN3;MAD2L1;NUP37
Reactome_2022,Cross-presentation Of Soluble Exogenous Antigens (Endosomes) R-HSA-1236978,11/48,1.1407371942179136e-05,0.00038353434313704985,0,0,6.03996303996304,68.74233387833829,PSMA5;PSMA6;PSMD12;PSMD6;PSMA3;PSMD14;PSMA1;PSMA2;PSMC4;PSMD2;PSMC2
Reactome_2022,APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,15/87,1.3001380901257882e-05,0.0004154800574455468,0,0,4.242891630901288,47.73446129107653,PSMD12;PSMD14;PSMA5;PSMA6;PSMD6;PSMA3;PSMA1;PSMA2;PSMC4;PSMD2;PSMC2;CDK1;FBXO5;SKP1;MAD2L1
Reactome_2022,G1/S DNA Damage Checkpoints R-HSA-69615,13/67,1.302550019322856e-05,0.0004154800574455468,0,0,4.8970378301213415,55.08482741696096,CDKN1A;PSMD12;PSMD14;PSMA5;PSMA6;PSMD6;PSMA3;CCNE2;PSMA1;PSMA2;PSMC4;PSMD2;PSMC2
Reactome_2022,Metabolism Of Polyamines R-HSA-351202,12/58,1.4070847771704382e-05,0.0004273678380291116,0,0,5.303045803301558,59.242474708,PSMA5;PSMA6;NQO1;PSMD6;PSMA3;PSMD12;PSMA1;PSMD14;PSMA2;PSMC4;PSMD2;PSMC2
Reactome_2022,Regulation Of Activated PAK-2p34 By Proteasome Mediated Degradation R-HSA-211733,11/49,1.4085274404496445e-05,0.0004273678380291116,0,0,5.880707377417904,65.68974004279416,PSMA5;PSMA6;PSMD6;PSMA3;PSMD12;PSMA1;PSMD14;PSMA2;PSMC4;PSMD2;PSMC2
Reactome_2022,CLEC7A (Dectin-1) Signaling R-HSA-5607764,16/99,1.5797704273791004e-05,0.0004679129551570478,0,0,3.9278920192046383,43.42538340623297,PSMD12;PSMD14;CHUK;UBE2D2;NFKB1;PSMA5;PSMA6;PSMD6;PSMA3;PSMA1;PSMA2;PSMC4;PSMD2;PSMC2;UBE2N;SKP1
Reactome_2022,Orc1 Removal From Chromatin R-HSA-68949,13/69,1.817828103172423e-05,0.0005259018977549987,0,0,4.721646527990211,51.53810820361207,PSMD12;PSMD14;PSMA5;PSMA6;PSMD6;PSMA3;PSMA1;PSMA2;PSMC4;PSMD2;ORC3;PSMC2;SKP1
Reactome_2022,Autodegradation Of E3 Ubiquitin Ligase COP1 R-HSA-349425,11/51,2.1112301547314493e-05,0.0005709500679317224,0,0,5.586084401709401,60.13785565781876,PSMA5;PSMA6;PSMD6;PSMA3;PSMD12;PSMA1;PSMD14;PSMA2;PSMC4;PSMD2;PSMC2
Reactome_2022,Ubiquitin Mediated Degradation Of Phosphorylated Cdc25A R-HSA-69601,11/51,2.1112301547314493e-05,0.0005709500679317224,0,0,5.586084401709401,60.13785565781876,PSMA5;PSMA6;PSMD6;PSMA3;PSMD12;PSMA1;PSMD14;PSMA2;PSMC4;PSMD2;PSMC2
Reactome_2022,Ubiquitin-dependent Degradation Of Cyclin D R-HSA-75815,11/51,2.1112301547314493e-05,0.0005709500679317224,0,0,5.586084401709401,60.13785565781876,PSMA5;PSMA6;PSMD6;PSMA3;PSMD12;PSMA1;PSMD14;PSMA2;PSMC4;PSMD2;PSMC2
Reactome_2022,S Phase R-HSA-69242,21/161,2.478965978931728e-05,0.0006561348250619298,0,0,3.0636609071274297,32.49038107066369,PSMD12;CDKN1A;PCNA;PSMD14;CCNH;PRIM1;PSMA5;PSMA6;PSMD6;PSMA3;CCNE2;PSMA1;PSMA2;PSMC4;MYC;PSMD2;ORC3;PSMC2;PMEPA1;E2F5;SKP1
Reactome_2022,Regulation Of Apoptosis R-HSA-169911,11/52,2.5641452812295385e-05,0.0006645409853853221,0,0,5.44955180321034,57.60884842452057,PSMA5;PSMA6;PSMD6;PSMA3;PSMD12;PSMA1;PSMD14;PSMA2;PSMC4;PSMD2;PSMC2
Reactome_2022,RHOBTB GTPase Cycle R-HSA-9706574,9/35,2.6691782737661483e-05,0.0006776444433806303,0,0,7.021608988026898,73.94565121596573,CCT2;HSP90AA1;CUL3;COPS2;STK38;TXNL1;TWF1;VIM;ACTG1
Reactome_2022,Cell Cycle R-HSA-1640170,55/654,2.7344558969042037e-05,0.0006803326271497658,0,0,1.8995972360511169,19.959054842424496,CDKN1A;CCNH;CHTF18;PPP1CB;PSMD6;CCND2;EXO1;MYC;PSMD2;PMEPA1;OIP5;FBXO5;NINL;PHLDA1;SKP1;HSP90AA1;SEC13;HAUS1;PSMA5;H2BC12;PSMA6;PSMA3;TUBB2A;PSMA1;CCNE2;PSMA2;MAPRE1;SFI1;RAB1A;PSMD12;PCNA;PSMD14;RRAD;PRIM1;TYMS;CENPA;TERT;ORC3;E2F5;H2AZ1;CDK11A;CDKN2C;RRM2;CEP152;NEK7;REC8;PSMC4;PSMC2;CDK1;UBE2N;TUBGCP6;LPIN1;LPIN3;MAD2L1;NUP37
Reactome_2022,Cdc20:Phospho-APC/C Mediated Degradation Of Cyclin A R-HSA-174184,13/72,2.9245117760731256e-05,0.000699633201814417,0,0,4.480855079301709,46.779221502576505,PSMD12;PSMD14;PSMA5;PSMA6;PSMD6;PSMA3;PSMA1;PSMA2;PSMC4;PSMD2;PSMC2;CDK1;MAD2L1
Reactome_2022,Regulation Of RUNX2 Expression And Activity R-HSA-8939902,13/72,2.9245117760731256e-05,0.000699633201814417,0,0,4.480855079301709,46.779221502576505,PSMD12;PSMD14;WWP1;PSMA5;PSMA6;PSMD6;PSMA3;PSMA1;PSMA2;PSMC4;PSMD2;PSMC2;SKP1
Reactome_2022,Vif-mediated Degradation Of APOBEC3G R-HSA-180585,11/53,3.098586668880922e-05,0.0007272909086958239,0,0,5.319520757020757,55.22715476141802,PSMA5;PSMA6;PSMD6;PSMA3;PSMD12;PSMA1;PSMD14;PSMA2;PSMC4;PSMD2;PSMC2
Reactome_2022,TCR Signaling R-HSA-202403,17/116,3.229421956909696e-05,0.000743963132295493,0,0,3.499706744868035,36.18914562505191,PSMD12;PSMD14;CHUK;RIPK2;UBE2D2;NFKB1;PSMA5;PSMA6;PSMD6;PSMA3;PSMA1;PSMA2;PSMC4;PSMD2;PSMC2;UBE2N;SKP1
Reactome_2022,Interleukin-1 Family Signaling R-HSA-446652,20/152,3.3795267700828286e-05,0.0007565836703016095,0,0,3.0925762479160537,31.838659363258625,MAP2K1;PSMD12;PSMD14;CHUK;RIPK2;AGER;NFKB1;PSMA5;PSMA6;PSMD6;PSMA3;PSMA1;PSMA2;PSMC4;PSMD2;TIFA;PSMC2;UBE2N;SQSTM1;SKP1
Reactome_2022,APC:Cdc20 Mediated Degradation Of Cell Cycle Proteins Before Cycle Checkpoint Satisfied R-HSA-179419,13/73,3.4058428888175346e-05,0.0007565836703016095,0,0,4.405942184154176,45.32583507230573,PSMD12;PSMD14;PSMA5;PSMA6;PSMD6;PSMA3;PSMA1;PSMA2;PSMC4;PSMD2;PSMC2;CDK1;MAD2L1
Reactome_2022,AUF1 (hnRNP D0) Binds And Destabilizes mRNA R-HSA-450408,11/54,3.726407319193288e-05,0.0007831354559117651,0,0,5.195537666467899,52.98139601865044,PSMA5;PSMA6;PSMD6;PSMA3;PSMD12;PSMA1;PSMD14;PSMA2;PSMC4;PSMD2;PSMC2
Reactome_2022,Degradation Of AXIN R-HSA-4641257,11/54,3.726407319193288e-05,0.0007831354559117651,0,0,5.195537666467899,52.98139601865044,PSMA5;PSMA6;PSMD6;PSMA3;PSMD12;PSMA1;PSMD14;PSMA2;PSMC4;PSMD2;PSMC2
Reactome_2022,Regulation Of RUNX3 Expression And Activity R-HSA-8941858,11/54,3.726407319193288e-05,0.0007831354559117651,0,0,5.195537666467899,52.98139601865044,PSMA5;PSMA6;PSMD6;PSMA3;PSMD12;PSMA1;PSMD14;PSMA2;PSMC4;PSMD2;PSMC2
Reactome_2022,UCH Proteinases R-HSA-5689603,15/95,3.830689214253906e-05,0.0007831354559117651,0,0,3.816993025751073,38.81836380563593,PSMD12;MBD6;PSMD14;ACTL6A;TGFBR2;SMAD7;PSMA5;PSMA6;PSMD6;PSMA3;PSMA1;PSMA2;PSMC4;PSMD2;PSMC2
Reactome_2022,Response Of EIF2AK1 (HRI) To Heme Deficiency R-HSA-9648895,6/15,3.840133666448366e-05,0.0007831354559117651,0,0,13.492029755579171,137.17911010617385,DDIT3;ASNS;TRIB3;CHAC1;EIF2S1;ATF3
Reactome_2022,Hh Mutants Are Degraded By ERAD R-HSA-5362768,11/55,4.460758293870739e-05,0.0008901273086077275,0,0,5.077190170940171,50.86129423470808,PSMA5;PSMA6;PSMD6;PSMA3;PSMD12;PSMA1;PSMD14;PSMA2;PSMC4;PSMD2;PSMC2
Reactome_2022,Transcriptional Regulation By RUNX2 R-HSA-8878166,17/119,4.508806585509051e-05,0.0008901273086077275,0,0,3.3962365591397847,33.985775719784485,WWTR1;PSMD12;CDKN1A;PSMD14;WWP1;HDAC6;PSMA5;PSMA6;PSMD6;PSMA3;PSMA1;PSMA2;PSMC4;PSMD2;PSMC2;CDK1;SKP1
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409,13/75,4.579433098946508e-05,0.0008901273086077275,0,0,4.263366028873385,42.59678324707087,PSMD12;PSMD14;PSMA5;PSMA6;PSMD6;PSMA3;PSMA1;PSMA2;PSMC4;PSMD2;PSMC2;CDK1;MAD2L1
Reactome_2022,Activation Of APC/C And APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176814,13/76,5.288114649692692e-05,0.0010020191882421,0,0,4.195472621596819,41.31476426810821,PSMD12;PSMD14;PSMA5;PSMA6;PSMD6;PSMA3;PSMA1;PSMA2;PSMC4;PSMD2;PSMC2;CDK1;MAD2L1
Reactome_2022,Stabilization Of P53 R-HSA-69541,11/56,5.316178972988954e-05,0.0010020191882421,0,0,4.964102564102564,48.85754459888504,PSMA5;PSMA6;PSMD6;PSMA3;PSMD12;PSMA1;PSMD14;PSMA2;PSMC4;PSMD2;PSMC2
Reactome_2022,RUNX1 Regulates Transcription Of Genes Involved In Differentiation Of HSCs R-HSA-8939236,15/98,5.55608513435942e-05,0.0010316074488273,0,0,3.6784476963648585,36.04154719917904,H2AZ1;PSMD12;KMT2A;PSMD14;CCNH;H2BC12;PSMA5;PSMA6;PSMD6;PSMA3;PSMA1;PSMA2;PSMC4;PSMD2;PSMC2
Reactome_2022,Regulation Of PTEN Stability And Activity R-HSA-8948751,12/67,6.394434668746875e-05,0.0011698054011648,0,0,4.433174526008751,42.81337161791331,PSMA5;PSMA6;PSMD6;PSMA3;PSMD12;PSMA1;PSMD14;PSMA2;PSMC4;PSMD2;NEDD4;PSMC2
Reactome_2022,RHOBTB2 GTPase Cycle R-HSA-9013418,7/23,6.561951650501062e-05,0.0011830533120613,0,0,8.86030585106383,85.33925319780884,CCT2;HSP90AA1;CUL3;TXNL1;STK38;TWF1;ACTG1
Reactome_2022,TNFR2 Non-Canonical NF-kB Pathway R-HSA-5668541,15/100,7.054425751310795e-05,0.0012536722335186,0,0,3.591517293612724,34.33228452122241,EDARADD;PSMD12;PSMD14;CHUK;PSMA5;PSMA6;PSMD6;PSMA3;PSMA1;PSMA2;PSMC4;PSMD2;PSMC2;SKP1;BIRC3
Reactome_2022,ER-Phagosome Pathway R-HSA-1236974,14/89,7.183638300932767e-05,0.0012586543727268,0,0,3.796956055734191,36.22721139985343,PSMD12;CHUK;PSMD14;SNAP23;PSMA5;PSMA6;PSMD6;PSMA3;PSMA1;PSMA2;PSMC4;PSMD2;PSMC2;VAMP3
Reactome_2022,Hh Mutants Abrogate Ligand Secretion R-HSA-5387390,11/58,7.455878805206577e-05,0.001288210171344,0,0,4.752364066193853,45.1661004535592,PSMA5;PSMA6;PSMD6;PSMA3;PSMD12;PSMA1;PSMD14;PSMA2;PSMC4;PSMD2;PSMC2
Reactome_2022,Switching Of Origins To A Post-Replicative State R-HSA-69052,14/90,8.141939756554776e-05,0.0013874757612539,0,0,3.7467986686974672,35.279470396698244,PSMD12;PSMD14;PSMA5;PSMA6;PSMD6;PSMA3;CCNE2;PSMA1;PSMA2;PSMC4;PSMD2;ORC3;PSMC2;SKP1
Reactome_2022,Defective CFTR Causes Cystic Fibrosis R-HSA-5678895,11/60,0.00010293086761617725,0.0017303513420881,0,0,4.55791034362463,41.84823952197109,PSMA5;PSMA6;PSMD6;PSMA3;PSMD12;PSMA1;PSMD14;PSMA2;PSMC4;PSMD2;PSMC2
Reactome_2022,Signaling By NOTCH4 R-HSA-9013694,13/81,0.00010447974887407728,0.0017329707679913,0,0,3.88595855901247,35.62070634279674,PSMD12;PSMD14;ADAM10;PSMA5;PSMA6;PSMD6;PSMA3;PSMA1;PSMA2;PSMC4;PSMD2;PSMC2;SKP1
Reactome_2022,Antigen processing-Cross Presentation R-HSA-1236975,15/104,0.00011141153266446036,0.0018236308767709,0,0,3.4293774412885183,31.21515270524887,PSMD12;PSMD14;CHUK;SNAP23;PSMA5;PSMA6;PSMD6;PSMA3;PSMA1;PSMA2;PSMC4;PSMD2;PSMC2;ITGAV;VAMP3
Reactome_2022,C-type Lectin Receptors (CLRs) R-HSA-5621481,18/141,0.00012189515818510224,0.0019693191789904,0,0,2.9819632964898,26.87449465428554,PSMD12;PSMD14;CHUK;UBE2D2;NFKB1;PSMA5;PSMA6;PSMD6;PSMA3;MUC1;PSMA1;PSMA2;PSMC4;PSMD2;PSMC2;UBE2N;PRKACB;SKP1
