Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,negative regulation of programmed cell death (GO:0043069),39/381,5.394639438463305e-06,0.0015302793873774,0,0,2.3499014607002087,28.50455097392476,TFRC;CITED2;AMIGO2;GATA6;FHL2;THBS1;IFIT3;PRDX3;SOCS2;PIDD1;CCND2;HMGN5;MYC;CASP3;PRAME;VHL;DCPS;TMEM14A;RIPK2;PLK2;SPHK1;ANXA5;ADAM10;ASNS;DKK1;NFKB1;SFRP1;GOLPH3;CDK1;FAS;SPRY2;VDAC1;ANGPTL4;IL6ST;SQSTM1;NAIP;HSPA1B;MAD2L1;BIRC3
GO_Biological_Process_2021,regulation of cellular amino acid metabolic process (GO:0006521),12/54,6.443938794656917e-06,0.0016873205890009,0,0,5.809320091673033,69.43514661585266,PSMA5;PSMA6;NQO1;PSMD6;PSMA3;PSMD12;PSMA1;PSMD14;PSMA2;PSMC4;PSMD2;PSMC2
GO_Biological_Process_2021,anaphase-promoting complex-dependent catabolic process (GO:0031145),15/84,8.351876063153094e-06,0.002030699008498,0,0,4.428064937488338,51.77747120879486,PSMD12;PSMD14;CUL3;PSMA5;PSMA6;PSMD6;PSMA3;PSMA1;PSMA2;PSMC4;PSMD2;PSMC2;CDK1;FBXO5;MAD2L1
GO_Biological_Process_2021,regulation of cell cycle phase transition (GO:1901987),16/95,9.206549335688367e-06,0.0020892729292455,0,0,4.127642795959156,47.8624759945976,CDKN1A;PSMD12;PSMD14;PSMA5;PSMA6;PSMD6;PSMA3;PSMA1;PSMA2;PSMC4;PSMD2;PSMC2;CDK1;FBXO5;SKP1;MAD2L1
GO_Biological_Process_2021,negative regulation of cell cycle G2/M phase transition (GO:1902750),12/57,1.1657076455575236e-05,0.0024800430159236,0,0,5.421176470588235,61.582380737661246,PSMA5;PSMA6;PSMD6;PSMA3;PSMD12;PSMA1;PSMD14;PSMA2;PSMC4;PSMD2;PSMC2;SKP1
GO_Biological_Process_2021,regulation of protein ubiquitination (GO:0031396),17/109,1.4066337792671791e-05,0.0028165772850738,0,0,3.767379616643291,42.08813283596356,NDFIP2;HSP90AA1;RIPK2;CUL3;SPHK1;TNFAIP3;SIRT7;SMAD7;GNL3L;BAG2;UBE2N;UBQLN1;SPRY2;WASHC1;SQSTM1;HSPA1B;BIRC3
GO_Biological_Process_2021,negative regulation of macromolecule metabolic process (GO:0010605),24/194,1.6567376273056088e-05,0.0031330749351934,0,0,2.8882289210375376,31.79384081408011,MEF2C;NDFIP2;MAP2K1;ANKRD13D;TIPARP;CITED2;VDR;SNX12;ADAM10;KLF4;NFKB1;SLC7A5;SFRP1;TERT;AGO4;STC2;ID2;DGKQ;TCEAL1;ANXA7;DIP2A;VHL;LDLR;TNRC6B
GO_Biological_Process_2021,regulation of mitophagy (GO:1901524),4/5,2.4038069017278836e-05,0.0042938537922934,0,0,80.81442205726405,859.5318305931169,TSC2;VDAC1;SLC25A5;SLC25A4
GO_Biological_Process_2021,regulation of G2/M transition of mitotic cell cycle (GO:0010389),20/149,2.5228283150960567e-05,0.0042938537922934,0,0,3.164998369333434,33.50956217140206,PSMD12;HSP90AA1;PSMD14;CEP152;HAUS1;PSMA5;PSMA6;PSMD6;PSMA3;PSMA1;PSMA2;PSMC4;PSMD2;PSMC2;CDK1;FBXO5;MAPRE1;NINL;SFI1;SKP1
GO_Biological_Process_2021,negative regulation of canonical Wnt signaling pathway (GO:0090090),21/165,3.592732830769359e-05,0.005659181988733,0,0,2.9779292656587475,30.476164786480048,LMBR1L;WWTR1;PSMD12;PSMD14;CUL3;TMEM64;DKK1;PSMA5;PSMA6;PSMD6;SFRP1;PSMA3;PSMA1;TMEM88;PSMA2;PSMC4;PSMD2;DDIT3;PSMC2;NPHP3;DACT1
GO_Biological_Process_2021,regulation of mitotic cell cycle (GO:0007346),22/178,3.730851857360219e-05,0.005659181988733,0,0,2.881039501039501,29.37591101979885,PSMD12;CDK11A;PSMD14;CCDC57;DYNLT3;SPHK1;NEK7;ASNS;PSMA5;PSMA6;PSMD6;PSMA3;PSMA1;PSMA2;PSMC4;PSMD2;PSMC2;CDK1;CDK10;FBXO5;SKP1;MAD2L1
GO_Biological_Process_2021,pre-replicative complex assembly (GO:0036388),12/64,3.990022553748332e-05,0.005659181988733,0,0,4.689675030851501,47.502321393019535,PSMA5;PSMA6;PSMD6;PSMA3;PSMD12;PSMA1;PSMD14;PSMA2;PSMC4;PSMD2;ORC3;PSMC2
GO_Biological_Process_2021,regulation of cellular ketone metabolic process (GO:0010565),12/64,3.990022553748332e-05,0.005659181988733,0,0,4.689675030851501,47.502321393019535,PSMA5;PSMA6;NQO1;PSMD6;PSMA3;PSMD12;PSMA1;PSMD14;PSMA2;PSMC4;PSMD2;PSMC2
GO_Biological_Process_2021,regulation of hematopoietic progenitor cell differentiation (GO:1901532),13/75,4.579433098946508e-05,0.0062353561075255,0,0,4.263366028873385,42.59678324707087,PSMD12;KMT2A;PSMD14;PSMA5;PSMA6;PSMD6;PSMA3;KITLG;PSMA1;PSMA2;PSMC4;PSMD2;PSMC2
GO_Biological_Process_2021,negative regulation of G2/M transition of mitotic cell cycle (GO:0010972),12/66,5.482451289734477e-05,0.0071777939193292,0,0,4.515508021390374,44.3033341523692,PSMA5;PSMA6;PSMD6;PSMA3;PSMD12;PSMA1;PSMD14;PSMA2;PSMC4;PSMD2;PSMC2;SKP1
GO_Biological_Process_2021,regulation of establishment of planar polarity (GO:0090175),14/88,6.325083720931361e-05,0.0079742907355742,0,0,3.848469047825961,37.20854658528515,PSMD12;PSMD14;CELSR3;PSMA5;PSMA6;PSMD6;PSMA3;PSMA1;PSMA2;PSMC4;PSMD2;PSMC2;NPHP3;DACT1
GO_Biological_Process_2021,cellular response to lectin (GO:1990858),16/115,0.00010320456726460262,0.0121140809299554,0,0,3.290303681281125,30.20103103767938,PSMD12;PSMD14;CHUK;NFKB1;PSMA5;PSMA6;PSMD6;PSMA3;MUC1;PSMA1;PSMA2;PSMC4;PSMD2;PSMC2;PRKACB;SKP1
GO_Biological_Process_2021,stimulatory C-type lectin receptor signaling pathway (GO:0002223),16/115,0.00010320456726460262,0.0121140809299554,0,0,3.290303681281125,30.20103103767938,PSMD12;PSMD14;CHUK;NFKB1;PSMA5;PSMA6;PSMD6;PSMA3;MUC1;PSMA1;PSMA2;PSMC4;PSMD2;PSMC2;PRKACB;SKP1
GO_Biological_Process_2021,negative regulation of Wnt signaling pathway (GO:0030178),22/191,0.00010824370116337034,0.0122820519586704,0,0,2.6575915560530947,24.266801708856025,LMBR1L;WWTR1;PSMD12;PSMD14;CUL3;TSC2;TMEM64;DKK1;PSMA5;PSMA6;PSMD6;SFRP1;PSMA3;PSMA1;TMEM88;PSMA2;PSMC4;PSMD2;DDIT3;PSMC2;NPHP3;DACT1
GO_Biological_Process_2021,regulation of hematopoietic stem cell differentiation (GO:1902036),12/71,0.00011473561491070367,0.0123381262422322,0,0,4.131750203933653,37.48687410897712,PSMA5;PSMA6;PSMD6;PSMA3;PSMD12;PSMA1;KMT2A;PSMD14;PSMA2;PSMC4;PSMD2;PSMC2
GO_Biological_Process_2021,positive regulation of Wnt signaling pathway (GO:0030177),19/153,0.00011598708570841168,0.0123381262422322,0,0,2.890673250128667,26.195372636129427,JRK;PSMD12;PSMD14;TNFAIP3;NFKB1;SMARCA4;PSMA5;PSMA6;PSMD6;SFRP1;PSMA3;TERT;PSMA1;PSMA2;PSMC4;PSMD2;PSMC2;WLS;DACT1
GO_Biological_Process_2021,"energy coupled proton transport, down electrochemical gradient (GO:0015985)",5/12,0.00014112330738234234,0.0145570829796816,0,0,14.441916894146194,128.04025203011653,ATP5F1A;ATP5PB;ATP5MGL;ATP5MC3;ATP5F1C
GO_Biological_Process_2021,innate immune response activating cell surface receptor signaling pathway (GO:0002220),16/119,0.0001553801759703466,0.015556297617737,0,0,3.161857486990709,27.728338283346407,PSMD12;PSMD14;CHUK;NFKB1;PSMA5;PSMA6;PSMD6;PSMA3;MUC1;PSMA1;PSMA2;PSMC4;PSMD2;PSMC2;PRKACB;SKP1
GO_Biological_Process_2021,ATP synthesis coupled proton transport (GO:0015986),6/19,0.00017683266312786211,0.0171982395796355,0,0,9.33867407831276,80.68900800835625,ATP5PF;ATP5F1A;ATP5PB;ATP5MGL;ATP5MC3;ATP5F1C
GO_Biological_Process_2021,pyruvate metabolic process (GO:0006090),10/55,0.00022669405569346896,0.021435182377238,0,0,4.508004268943436,37.83076259655165,LDHA;PKM;PGAM1;ME1;PGK1;VDAC1;DLAT;ME2;PGM1;PCK2
GO_Biological_Process_2021,Fc-epsilon receptor signaling pathway (GO:0038095),15/111,0.00023341119255234892,0.0214738297148161,0,0,3.178145118025751,26.57790241595623,PSMD12;PSMD14;CHUK;NFKB1;PSMA5;PSMA6;PSMD6;PSMA3;PSMA1;PSMA2;PSMC4;PSMD2;PSMC2;MAP2K7;SKP1
GO_Biological_Process_2021,negative regulation of apoptotic process (GO:0043066),41/485,0.0002519427998176453,0.0225128289855246,0,0,1.8966872501640712,15.716535646968891,TFRC;CITED2;GATA6;FHL2;THBS1;IFIT3;PRDX3;SOCS2;PIDD1;HMGN5;CCND2;MYC;CASP3;PRAME;VHL;TMEM14A;MAGEA3;MEF2C;RIPK2;PLK2;SPHK1;ANXA5;ASNS;ADAM10;KLF4;DKK1;NFKB1;NFATC4;SFRP1;GOLPH3;CDK1;FAS;SPRY2;VDAC1;ANGPTL4;IL6ST;SQSTM1;HSPA1B;NAIP;BIRC3;MAD2L1
GO_Biological_Process_2021,Fc receptor signaling pathway (GO:0038093),15/112,0.00025793194196106425,0.0225128289855246,0,0,3.145214813503827,25.988327506078967,PSMD12;PSMD14;CHUK;NFKB1;PSMA5;PSMA6;PSMD6;PSMA3;PSMA1;PSMA2;PSMC4;PSMD2;PSMC2;MAP2K7;SKP1
GO_Biological_Process_2021,MAPK cascade (GO:0000165),29/303,0.00026783032045917286,0.0227923602710756,0,0,2.165096289935277,17.80825671123559,PSMD12;PSMD14;CUL3;FGF5;PPP1CB;PSMD6;PABPN1;MYC;PSMD2;PDE6D;ITGAV;MAP2K7;SKP1;MEF2C;MAP2K1;CHUK;RANBP9;NFKB1;PSMA5;PSMA6;PSMA3;KITLG;PSMA1;PSMA2;PSMC4;RASA4;PSMC2;CDK1;SCG2
GO_Biological_Process_2021,tumor necrosis factor-mediated signaling pathway (GO:0033209),15/116,0.00037954228594091365,0.0309885400589875,0,0,3.020014447796711,23.787278315348026,EDARADD;PSMD12;PSMD14;CHUK;TRAF1;PSMA5;PSMA6;PSMD6;PSMA3;PSMA1;PSMA2;PSMC4;PSMD2;PSMC2;BIRC3
GO_Biological_Process_2021,mitotic cell cycle phase transition (GO:0044772),22/209,0.0003933059359728987,0.0309885400589875,0,0,2.399491255961844,18.81422566345064,CDKN1A;HSP90AA1;CDKN2C;CCNH;CCDC57;PLK2;CUL3;CEP152;CUL2;HAUS1;EPS8;PPP1CB;CCND2;CCNE2;MYC;CCNG1;CDK1;MAPRE1;NINL;SFI1;PHLDA1;SKP1
GO_Biological_Process_2021,DNA-dependent DNA replication (GO:0006261),16/129,0.0003962090580614775,0.0309885400589875,0,0,2.8805262207351503,22.564799643659068,PSMD12;PSMD14;PRIM1;SIRT7;PSMA5;RECQL4;PSMA6;PSMD6;PSMA3;PSMA1;PSMA2;PSMC4;PSMD2;ORC3;PSMC2;MCMBP
GO_Biological_Process_2021,cellular response to interleukin-1 (GO:0071347),18/155,0.00040089067086498384,0.0309885400589875,0,0,2.675257124449019,20.92538452087329,PSMD12;PSMD14;CHUK;RIPK2;NFKB1;PSMA5;PSMA6;PSMD6;SFRP1;PSMA3;PSMA1;PSMA2;PSMC4;PSMD2;PSMC2;UBE2N;SQSTM1;SKP1
GO_Biological_Process_2021,regulation of cell cycle (GO:0051726),28/296,0.00040966048844137513,0.0309885400589875,0,0,2.1355951472236208,16.65803043858774,CDKN1A;CDC123;CITED2;GATA6;ADARB1;PKD1;THBS1;ING4;TGM1;MYC;PCLAF;FBXO5;TSPYL2;MAP2K1;CDK11A;CDKN2C;GADD45A;DUSP1;DYNLT3;NEK7;ADAM10;TSC2;TSC1;SFRP1;ID2;CDK10;PRR11;BIRC3
GO_Biological_Process_2021,positive regulation of canonical Wnt signaling pathway (GO:0090263),16/130,0.000432379071971367,0.0313152842763943,0,0,2.855107694047148,22.116257698081373,JRK;PSMD12;PSMD14;NFKB1;PSMA5;PSMA6;PSMD6;SFRP1;PSMA3;PSMA1;PSMA2;PSMC4;PSMD2;PSMC2;WLS;DACT1
GO_Biological_Process_2021,regulation of primary metabolic process (GO:0080090),16/130,0.000432379071971367,0.0313152842763943,0,0,2.855107694047148,22.116257698081373,NQO1;PSMD12;PSMD14;SREBF2;HELZ2;PSMA5;PSMA6;PSMD6;PSMA3;PSMA1;PSMA2;PSMC4;PSMD2;ID2;PSMC2;LDLR
GO_Biological_Process_2021,response to growth factor (GO:0070848),8/41,0.0005817289882509161,0.0404933039066159,0,0,4.910446316197115,36.58039867946983,SFRP1;MYC;SPHK1;GATA6;KLF4;ACVR2B;HDAC6;TGFBR2
GO_Biological_Process_2021,negative regulation of protein ubiquitination (GO:0031397),9/51,0.0005828942101716161,0.0404933039066159,0,0,4.343055132500761,32.34492414470589,GNL3L;BAG2;TNFAIP3;SPRY2;FBXO5;SIRT7;SQSTM1;HSPA1B;SMAD7
GO_Biological_Process_2021,mitochondrial membrane organization (GO:0007006),7/32,0.0006205849150141805,0.0420922878835765,0,0,5.667914893617021,41.85669060872602,SAMM50;MFN1;GHITM;SLC25A5;MAIP1;SLC25A4;RCC1L
GO_Biological_Process_2021,G1/S transition of mitotic cell cycle (GO:0000082),12/85,0.0006430079230158583,0.0420922878835765,0,0,3.336898395721925,24.524045943283717,CDKN1A;PCNA;CDKN2C;RRM2;CCNE2;CCNH;MYC;CUL3;PLK2;CUL2;FBXO5;TYMS
GO_Biological_Process_2021,"Wnt signaling pathway, planar cell polarity pathway (GO:0060071)",12/85,0.0006430079230158583,0.0420922878835765,0,0,3.336898395721925,24.524045943283717,PSMA5;PSMA6;PSMD6;PSMA3;PSMD12;PSMA1;PSMD14;PSMA2;PSMC4;PSMD2;PSMC2;CELSR3
GO_Biological_Process_2021,non-canonical Wnt signaling pathway (GO:0035567),15/124,0.000774768622151068,0.049760611128344,0,0,2.7971807693822104,20.03605515366901,PSMD12;PSMD14;CELSR3;PSMA5;PSMA6;PSMD6;SFRP1;PSMA3;PSMA1;AGO4;PSMA2;PSMC4;PSMD2;PSMC2;TNRC6B
GO_Biological_Process_2021,regulation of carbohydrate biosynthetic process (GO:0043255),4/10,0.0008338021974214914,0.0525604200004214,0,0,13.465535524920467,95.4641074298439,ZNF692;SDHAF3;DGKQ;SIRT7
GO_Biological_Process_2021,mitochondrial ATP synthesis coupled proton transport (GO:0042776),5/17,0.0009044617175522598,0.0559779579372344,0,0,8.42223991507431,59.02449397751749,ATP5PF;ATP5F1A;ATP5PB;ATP5MC3;ATP5F1C
GO_Biological_Process_2021,late endosome to Golgi transport (GO:0034499),3/5,0.0009848404111678826,0.0589981404579188,0,0,30.27171610169492,209.5720274525138,SNX3;SGSM2;SNX12
GO_Biological_Process_2021,regulation of canonical Wnt signaling pathway (GO:0060828),24/253,0.0009879242086079244,0.0589981404579188,0,0,2.1374008241589277,14.79060974190751,LMBR1L;WWTR1;JRK;PSMD12;PSMD14;CUL3;TMEM64;DKK1;NFKB1;PSMA5;PSMA6;PSMD6;SFRP1;PSMA3;PSMA1;TMEM88;PSMA2;PSMC4;PSMD2;DDIT3;PSMC2;NPHP3;WLS;DACT1
GO_Biological_Process_2021,protein polyubiquitination (GO:0000209),28/314,0.0010312381207155,0.0600644873758645,0,0,1.9992695009017096,13.748966640627296,PSMD12;PSMD14;UBE2D2;CUL3;TNFAIP3;FBXL20;PSMD6;PSMD2;PRAME;SKP1;FBXO2;UBE2E3;MIB2;WWP1;TRAF1;PSMA5;PSMA6;PSMA3;PSMA1;PSMA2;PSMC4;ZNF738;NEDD4;UBE2T;PSMC2;UBE2N;TRIM38;TRIM56
GO_Biological_Process_2021,post-translational protein modification (GO:0043687),30/345,0.0010410707271374,0.0600644873758645,0,0,1.946097522978657,13.36483554013588,RAB1A;PSMD12;PSMD14;CUL3;CUL2;TNC;PRSS23;LTBP1;KNG1;SOCS2;FBXL20;PSMD6;BTBD1;PSMD2;STC2;VHL;SKP1;LAMB2;FBXO2;ADAM10;PSMA5;PSMA6;PSMA3;PSMA1;PSMA2;PSMC4;COPS2;PSMC2;COPS8;SCG2
GO_Biological_Process_2021,regulation of stem cell differentiation (GO:2000736),12/91,0.0011902533915207,0.0675270424122771,0,0,3.082488323292493,20.756209652763907,PSMA5;PSMA6;PSMD6;PSMA3;PSMD12;PSMA1;KMT2A;PSMD14;PSMA2;PSMC4;PSMD2;PSMC2
GO_Biological_Process_2021,cellular response to decreased oxygen levels (GO:0036294),10/69,0.0014506870179426,0.0809530919520797,0,0,3.4357759166470707,22.45526260300425,EGLN1;SUV39H2;SFRP1;ACAA2;TERT;MYC;GATA6;PGK1;UBQLN1;TSC1
GO_Biological_Process_2021,negative regulation of gene expression (GO:0010629),28/322,0.0015045559700559,0.0813329181145303,0,0,1.9440385512202705,12.634807058141613,CITED2;EIF4A3;SNX12;TYMS;TERT;STC2;TCEAL1;ANXA7;DIP2A;VHL;MEF2C;NDFIP2;MAP2K1;TIPARP;VDR;ADAM10;TSC1;KLF4;NFKB1;SLC7A5;SFRP1;LSM6;AGO4;ID2;DGKQ;MPHOSPH8;HSPA1B;TNRC6B
GO_Biological_Process_2021,protein modification by small protein removal (GO:0070646),25/276,0.0015052802118729,0.0813329181145303,0,0,2.0311379212002314,13.199910803192534,PSMD12;USP38;PSMD14;TNFAIP3;TOMM20;SNX3;IFIH1;PSMD6;MYC;PSMD2;MBD6;ACTL6A;SMAD7;PSMA5;PSMA6;PSMA3;RNF128;PSMA1;PSMA2;PSMC4;COPS2;PSMC2;CDK1;COPS8;BIRC3
GO_Biological_Process_2021,fatty acid catabolic process (GO:0009062),10/70,0.0016220713265925,0.0862739186831403,0,0,3.3783351120597653,21.70259823665161,ABCD4;ALDH3A2;ACAA2;SCP2;PCCB;HSD17B4;HACL1;LPIN1;HSD17B10;LPIN3
GO_Biological_Process_2021,cristae formation (GO:0042407),6/28,0.0017047973187661,0.0892789242012304,0,0,5.515698966283451,35.15876983750745,ATP5PF;ATP5F1A;SAMM50;ATP5PB;ATP5MC3;ATP5F1C
GO_Biological_Process_2021,negative regulation of TOR signaling (GO:0032007),7/38,0.0018175698829509,0.0937425436600743,0,0,4.56945778997941,28.834443406152,SZT2;SESN2;DDIT4;TNFAIP8L1;TSC2;TSC1;ITFG2
GO_Biological_Process_2021,positive regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902043),3/6,0.0019002882517881,0.0950919038271638,0,0,20.180084745762716,126.4433597974358,SFRP1;THBS1;ATF3
GO_Biological_Process_2021,epithelium development (GO:0060429),14/122,0.0019058951953683,0.0950919038271638,0,0,2.6321900678813863,16.484889069643724,ERRFI1;CBR1;PCNA;SPINK5;RIPK4;GATA6;IFT122;PKD1;PGK1;CDK1;ANXA7;VDAC1;TPP1;DACT1
GO_Biological_Process_2021,regulation of apoptotic process (GO:0042981),53/742,0.0019275385910911,0.0950919038271638,0,0,1.580106694200654,9.878055061641026,HRK;RBM25;TFRC;CITED2;FHL2;IFIT3;IFIT2;ING4;PIDD1;HMGN5;CCND2;MYC;C1QBP;CASP3;ARL6IP5;PHLDA1;TMEM14A;MEF2C;HSP90AA1;RIPK2;SPHK1;ANXA5;ADAM10;DKK1;SFRP1;VDAC1;ANGPTL4;IL6ST;EEF1E1;SQSTM1;NAIP;BIRC3;GATA6;THBS1;KNG1;PRDX3;SOCS2;PRAME;ZNF622;VHL;ZBTB7A;GADD45A;PLK2;ASNS;NFKB1;MLLT11;GOLPH3;STK26;CDK1;FAS;SPRY2;HSPA1B;MAD2L1
GO_Biological_Process_2021,inner mitochondrial membrane organization (GO:0007007),8/49,0.0019663747549681,0.0956219952273093,0,0,3.9506480687810073,24.618714928721808,ATP5PF;ATP5F1A;SAMM50;ATP5PB;ATP5MC3;GHITM;ATP5F1C;MAIP1
GO_Biological_Process_2021,regulation of gluconeogenesis (GO:0006111),6/29,0.0020645502616243,0.0989820998671743,0,0,5.275608741856489,32.618259880094506,ZNF692;SDHAF3;DGKQ;SIRT7;SOGA1;CLK2
GO_Biological_Process_2021,regulation of peptidyl-threonine phosphorylation (GO:0010799),7/39,0.0021260683187065,0.1005157855121808,0,0,4.426429521276596,27.237949358213605,CAB39;RIPK2;SPHK1;DGKQ;DDIT4;SPRY2;SMAD7
GO_Biological_Process_2021,"DNA damage response, signal transduction by p53 class mediator (GO:0030330)",10/74,0.0024789518219387,0.1155938630394429,0,0,3.166522145144077,18.99887784104559,ING4;PIDD1;CDKN1A;MUC1;PCNA;GADD45A;PLK2;SESN2;CDK1;E2F8
GO_Biological_Process_2021,regulation of ubiquitin protein ligase activity (GO:1904666),5/21,0.0025406644029669,0.1168705625364782,0,0,6.31535297239915,37.73631590525585,RAB1A;BAG2;FBXO5;MAD2L1;SKP1
GO_Biological_Process_2021,negative regulation of transcription by RNA polymerase II (GO:0000122),49/684,0.0026473063761447,0.1201524120586223,0,0,1.5826631359276082,9.391859550891306,SUV39H2;ZNF692;CITED2;FHL2;MYC;C1QBP;CIR1;ZNF566;DACT1;KLF10;TGIF1;MEF2C;PEG3;SIRT7;DKK1;SREBF2;EID1;DDIT3;TRIB3;MZF1;ATF3;JDP2;ZNF431;DLX2;GATA6;CREM;MNT;HSF4;VHL;ZBTB7A;ZNF224;ZNF785;E2F8;GADD45A;VDR;IRF2BP2;KLF4;ACVR2B;NFKB1;NFATC4;THAP11;SMARCA4;SMAD7;ZGLP1;ID2;NEDD4;BHLHE40;ID3;ZNF337
GO_Biological_Process_2021,proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161),27/321,0.0028891560382855,0.1294037783463702,0,0,1.8725709849157053,10.948530896425847,PSMD12;PSMD14;CUL3;CUL2;FBXL20;PSMD6;PSMD2;UBQLN1;PRAME;FBXO5;ANKZF1;SKP1;FBXO2;WWP1;PSMA5;PSMA6;PSMA3;PSMA1;NEMF;PSMA2;PSMC4;DDIT3;NEDD4;PSMC2;CDK1;FBXL2;MAD2L1
GO_Biological_Process_2021,proteasomal ubiquitin-independent protein catabolic process (GO:0010499),5/22,0.0031613177770077,0.1329157335757756,0,0,5.943549394280005,34.21562497585671,PSMA5;PSMA6;PSMA3;PSMA1;PSMA2
GO_Biological_Process_2021,glutathione catabolic process (GO:0006751),3/7,0.0032086304259137,0.1329157335757756,0,0,15.13426906779661,86.8996274218049,GGT7;CHAC2;CHAC1
GO_Biological_Process_2021,malate metabolic process (GO:0006108),3/7,0.0032086304259137,0.1329157335757756,0,0,15.13426906779661,86.8996274218049,MDH1;ME1;ME2
GO_Biological_Process_2021,negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway (GO:1901029),3/7,0.0032086304259137,0.1329157335757756,0,0,15.13426906779661,86.8996274218049,ACAA2;SLC25A5;TMEM14A
GO_Biological_Process_2021,regulation of transforming growth factor beta activation (GO:1901388),3/7,0.0032086304259137,0.1329157335757756,0,0,15.13426906779661,86.8996274218049,GATA6;ITGAV;LTBP1
