Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Molecular_Function_2021,cyclin-dependent protein serine/threonine kinase regulator activity (GO:0016538),8/44,0.0116313568686391,0.614280646123397,0,0,2.902983321587973,12.930034749164852,KAT2B;CDKN1A;CDKN2C;CCNE2;CDKN2A;CCNF;CCNG1;CCNL2
GO_Molecular_Function_2021,double-stranded RNA binding (GO:0003725),11/73,0.014004904990824,0.614280646123397,0,0,2.3193571168215783,9.899822508930113,IFIH1;TFRC;AGO4;OAS3;EIF4H;DGCR8;ADARB1;NLRP1;VIM;ZNF346;ELAVL1
GO_Molecular_Function_2021,acetylation-dependent protein binding (GO:0140033),5/21,0.0142653446888182,0.614280646123397,0,0,4.078103023909986,17.331620295259185,BRD3;KMT2A;BRD9;SMARCA4;BRD4
GO_Molecular_Function_2021,lysine-acetylated histone binding (GO:0070577),5/21,0.0142653446888182,0.614280646123397,0,0,4.078103023909986,17.331620295259185,BRD3;KMT2A;BRD9;SMARCA4;BRD4
GO_Molecular_Function_2021,5'-3' exodeoxyribonuclease activity (GO:0035312),3/8,0.0154616015064623,0.614280646123397,0,0,7.823595505617978,32.6196650752155,DCLRE1A;DCLRE1C;EXO1
GO_Molecular_Function_2021,cysteine-type endopeptidase activity involved in apoptotic process (GO:0097153),4/15,0.0186505114010736,0.614280646123397,0,0,4.743371877595349,18.88754573403108,CASP7;CASP3;CASP4;CFLAR
GO_Molecular_Function_2021,purine ribonucleoside triphosphate binding (GO:0035639),45/460,0.0195139763776123,0.614280646123397,0,0,1.4247031541506112,5.608521103692516,ABCD4;PIF1;ARF4;RTEL1;RRAD;SRP54;OLA1;IGHMBP2;TWF1;ABCB8;GNAI1;ARL17A;RHOT2;STK11;ATP5F1A;RAP1A;RPS6KA5;STK36;MTG2;STK38;PGK1;HACL1;NLRP1;PRKACB;HSP90AA1;CDK11A;DMPK;MMAA;ARL14;RAB27B;TRPV1;GEM;RAP2C;PSMA6;RAP2A;RHEB;STK26;OAS3;LANCL2;RAB9A;MCM6;CARS1;ABCE1;HSPA1B;NAIP
GO_Molecular_Function_2021,cAMP response element binding protein binding (GO:0008140),3/9,0.021977395599921,0.614280646123397,0,0,6.519311797752809,24.88904281139844,DDIT3;CREM;ATF4
GO_Molecular_Function_2021,clathrin heavy chain binding (GO:0032050),3/9,0.021977395599921,0.614280646123397,0,0,6.519311797752809,24.88904281139844,LMBRD1;LDLR;SNAP91
GO_Molecular_Function_2021,mannosidase activity (GO:0015923),3/9,0.021977395599921,0.614280646123397,0,0,6.519311797752809,24.88904281139844,MAN1A1;MAN2C1;MANEA
GO_Molecular_Function_2021,"phosphatidylinositol-4,5-bisphosphate phosphatase activity (GO:0106019)",3/9,0.021977395599921,0.614280646123397,0,0,6.519311797752809,24.88904281139844,INPP5B;PIP4P2;PTPMT1
GO_Molecular_Function_2021,protein homodimerization activity (GO:0042803),59/636,0.0230111616324115,0.614280646123397,0,0,1.3451356583254783,5.0735502480817765,TOP2A;TFRC;SPPL2B;DPY30;AHR;NUDT5;ELAVL1;GOLGA5;DGCR8;MFSD1;TPD52;HSP90AA1;MIGA2;TPM4;CHUK;MME;STARD3NL;RIPK2;CEP131;TSC2;DCK;FOXP2;QTRT1;DDIT3;CAT;MZF1;FECH;KMT2A;HSD17B4;TXN;MFF;SNX2;TERT;PDCD10;IRAK2;STC2;SNX9;MGAT2;RAB11FIP3;S100A11;S100A10;MMAA;AADAT;GADD45A;BNIP3;CARD9;HIP1R;TPD52L1;MLXIPL;EXT2;CENPF;ABCB10;NR6A1;STK26;KLHL7;BHLHE40;CRYL1;CCDC66;TRIM38
GO_Molecular_Function_2021,CARD domain binding (GO:0050700),4/16,0.0234927342007005,0.614280646123397,0,0,4.347856640899508,16.30908890800629,MAVS;RIPK2;CARD9;CASP4
GO_Molecular_Function_2021,chloride transmembrane transporter activity (GO:0015108),4/16,0.0234927342007005,0.614280646123397,0,0,4.347856640899508,16.30908890800629,CLCN7;CLCN6;SLC4A8;SLC26A6
GO_Molecular_Function_2021,nuclear import signal receptor activity (GO:0061608),4/16,0.0234927342007005,0.614280646123397,0,0,4.347856640899508,16.30908890800629,KPNA6;HIKESHI;TNPO2;TNPO3
GO_Molecular_Function_2021,acetyltransferase activity (GO:0016407),6/32,0.0238156934994365,0.614280646123397,0,0,3.012017539111135,11.25714605178094,NAA50;KAT2B;KAT6B;DBT;LCAT;ESCO2
GO_Molecular_Function_2021,protein kinase binding (GO:0019901),48/506,0.0266373817304636,0.6612667511131829,0,0,1.3767333457888289,4.991263757779205,TOP2A;ERRFI1;CDKN1A;TFRC;FAF1;GATA6;DBF4B;HDAC9;ELAVL1;PKD1;PPP1CB;GOLGA2;GYS1;PARD6A;PRKAR2B;RNF138;PDCD10;STK38;RBBP6;FBXO5;MAP2K7;CDK5RAP3;DACT1;HSP90AA1;CDKN2C;DUSP1;CDKN2A;STK11IP;PGAM1;CEP152;TPRKB;MAPK8IP3;SNAP91;CIT;NISCH;ARHGAP33;CYLD;KAT2B;MAVS;TRIB3;VDAC1;TRIM38;MAPRE1;SQSTM1;TP53;LAT;ATF4;RAD9A
GO_Molecular_Function_2021,nucleosomal DNA binding (GO:0031492),6/33,0.0274054402199313,0.6612667511131829,0,0,2.900304949566033,10.432436745436345,H1-5;H1-4;ACTL6A;H1-3;H1-2;SMARCA4
GO_Molecular_Function_2021,NF-kappaB binding (GO:0051059),5/25,0.0294232138383406,0.6745171281918417,0,0,3.2617791842475388,11.500939887986677,PSMA6;CDKN2A;FAF1;TP53BP2;CDK5RAP3
GO_Molecular_Function_2021,cysteine-type endopeptidase activity involved in apoptotic signaling pathway (GO:0097199),3/10,0.0297581085966988,0.6745171281918417,0,0,5.587680577849117,19.638761805294354,CASP3;CASP4;CFLAR
GO_Molecular_Function_2021,methylation-dependent protein binding (GO:0140034),9/63,0.033940873779619,0.7041641366939595,0,0,2.176657263751763,7.363925969875791,KDM5A;ING4;PYGO1;L3MBTL1;ING5;ZCWPW1;PHF1;ATRX;MPHOSPH8
GO_Molecular_Function_2021,phosphatidylinositol-4-phosphate binding (GO:0070273),5/26,0.0343555520346447,0.7041641366939595,0,0,3.106288929073739,10.471274017822912,SNX3;GSDMB;GOLPH3;GOLPH3L;LANCL2
GO_Molecular_Function_2021,"DNA-binding transcription activator activity, RNA polymerase II-specific (GO:0001228)",33/333,0.0348704240919272,0.7041641366939595,0,0,1.4419153515064562,4.839235551374642,ATF1;ZNF594;ATF6B;YY2;MYC;ZNF208;ZNF721;ZNF841;ZNF225;ZNF445;ZNF224;MYBL1;KLF10;MLXIP;EGR1;PRRX1;ETV1;SOX12;KLF4;NFKB1;ZNF33B;NFKB2;PLSCR1;ZNF91;TFDP1;ZNF639;DDIT3;CREBRF;ZNF780B;MDM4;MZF1;TP53;ATF4
GO_Molecular_Function_2021,ubiquitin conjugating enzyme activity (GO:0061631),6/35,0.0356144352922434,0.7041641366939595,0,0,2.699992720036885,9.004487162742233,UBE2D4;UBE2D2;UBE2E3;UBE2N;UBE2D1;UBE2G2
GO_Molecular_Function_2021,cis-regulatory region sequence-specific DNA binding (GO:0000987),98/1149,0.0359304371225219,0.7041641366939595,0,0,1.2293684254989514,4.089089005256877,ATF1;ZNF692;ZSCAN9;AHR;BACH1;CCAR1;YY2;ZNF83;MYC;ZNF605;ZNF208;ZNF721;ZNF445;ZNF841;HES7;ZNF320;ZNF160;RFX1;SOX12;FOXP2;ISL2;ZNF91;DDIT3;ZNF714;ZNF713;MZF1;TP53;ZNF432;HOXB6;ATF4;ZNF431;HOXB5;ZNF430;ZNF397;ZNF793;DLX2;GATA6;CREM;ZNF708;ZKSCAN8;ZNF426;ZNF546;HOXC9;ZKSCAN1;ZNF264;EGR1;TIPARP;PBX4;NFKB1;NFKB2;NFATC4;THAP11;MLXIPL;MAFG;BHLHE40;ZNF773;ZNF771;ZFP82;CHD2;MYBL1;ZNF486;TGIF1;KLF10;ZNF121;FOXD1;ETV1;ZEB1;ZNF639;ZNF780B;ZNF114;IRF9;JDP2;ZNF594;CEBPD;ATF6B;ZBTB48;HDAC6;MNT;ZFP14;MUC1;HSF4;ZNF225;E2F5;ZNF500;ZNF224;ZNF587;E2F8;ZNF221;MLXIP;PRRX1;STAT2;ZNF182;KLF4;ZNF33B;NR6A1;ZNF737;ZNF611;ZNF732
GO_Molecular_Function_2021,ATP binding (GO:0005524),28/278,0.0411090655311061,0.7041641366939595,0,0,1.4668877769835598,4.681611373055208,ABCD4;PIF1;RTEL1;OLA1;IGHMBP2;TWF1;ABCB8;ATP5F1A;STK11;RPS6KA5;STK36;STK38;PGK1;HACL1;NLRP1;PRKACB;HSP90AA1;CDK11A;DMPK;TRPV1;STK26;OAS3;LANCL2;MCM6;CARS1;ABCE1;NAIP;HSPA1B
GO_Molecular_Function_2021,histone deacetylase activity (GO:0004407),4/19,0.0422286861527847,0.7041641366939595,0,0,3.477723120168658,11.005795677005064,HDAC10;SIRT7;HDAC9;HDAC6
GO_Molecular_Function_2021,L-leucine transmembrane transporter activity (GO:0015190),2/5,0.0440042967132926,0.7041641366939595,0,0,8.687719298245614,27.13581319722001,SLC7A5;SLC38A7
GO_Molecular_Function_2021,nucleoside kinase activity (GO:0019206),2/5,0.0440042967132926,0.7041641366939595,0,0,8.687719298245614,27.13581319722001,ADK;DCK
GO_Molecular_Function_2021,"oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor (GO:0016668)",2/5,0.0440042967132926,0.7041641366939595,0,0,8.687719298245614,27.13581319722001,PGK1;TXN
GO_Molecular_Function_2021,pyruvate transmembrane transporter activity (GO:0050833),2/5,0.0440042967132926,0.7041641366939595,0,0,8.687719298245614,27.13581319722001,MPC1;MPC2
GO_Molecular_Function_2021,rDNA binding (GO:0000182),2/5,0.0440042967132926,0.7041641366939595,0,0,8.687719298245614,27.13581319722001,TSPYL2;BNC1
GO_Molecular_Function_2021,calcium channel regulator activity (GO:0005246),6/37,0.04525345388296,0.7041641366939595,0,0,2.5255272298018205,7.817709641528018,CACNG8;INAFM2;RRAD;MCUB;SRI;GEM
GO_Molecular_Function_2021,RNA polymerase II cis-regulatory region sequence-specific DNA binding (GO:0000978),97/1149,0.0457462564021866,0.7041641366939595,0,0,1.2146838102861717,3.746868728107826,ATF1;ZNF692;ZSCAN9;AHR;BACH1;CCAR1;YY2;ZNF83;MYC;ZNF605;ZNF208;CREB3L2;ZNF721;ZNF445;ZNF841;HES7;ZNF320;ZNF160;RFX1;SOX12;FOXP2;ZNF91;DDIT3;ZNF714;ZNF713;MZF1;TP53;ZNF432;HOXB6;ATF4;ZNF431;HOXB5;ZNF430;ZNF397;ZNF793;DLX2;GATA6;CREM;ZNF708;ZKSCAN8;ZNF426;ZNF546;HOXC9;ZKSCAN1;ZNF264;EGR1;PBX4;NFKB1;NFKB2;NFATC4;THAP11;MLXIPL;MAFG;BHLHE40;ZNF773;ZNF771;ZFP82;CHD2;MYBL1;ZNF486;TGIF1;KLF10;ZNF121;FOXD1;ETV1;ZEB1;ZNF639;ZNF780B;ZNF114;IRF9;JDP2;ZNF594;CEBPD;ATF6B;ZBTB48;HDAC6;MNT;ZFP14;MUC1;HSF4;ZNF225;E2F5;ZNF500;ZNF224;ZNF587;E2F8;ZNF221;MLXIP;PRRX1;STAT2;ZNF182;KLF4;ZNF33B;NR6A1;ZNF737;ZNF611;ZNF732
GO_Molecular_Function_2021,GDP binding (GO:0019003),9/67,0.0477276585510722,0.7041641366939595,0,0,2.026105247799232,6.163906949433646,RAP2C;RAP2A;RAP1A;RHEB;SRP54;RAB9A;RAB27B;GEM;GNAI1
GO_Molecular_Function_2021,adenyl ribonucleotide binding (GO:0032559),30/306,0.0479231688051458,0.7041641366939595,0,0,1.4236251595032834,4.325195605355775,ABCD4;PIF1;POPDC3;RTEL1;OLA1;IGHMBP2;TWF1;ABCB8;ATP5F1A;STK11;RPS6KA5;STK36;STK38;PGK1;ME1;HACL1;NLRP1;PRKACB;HSP90AA1;CDK11A;DMPK;TRPV1;STK26;OAS3;LANCL2;MCM6;CARS1;ABCE1;NAIP;HSPA1B
GO_Molecular_Function_2021,mechanosensitive ion channel activity (GO:0008381),3/12,0.0490450863151298,0.7041641366939595,0,0,4.345505617977528,13.101765816019553,TMEM63B;PIEZO1;TMC6
GO_Molecular_Function_2021,ubiquitin-like protein conjugating enzyme activity (GO:0061650),6/38,0.050625146700056,0.7041641366939595,0,0,2.446472554539057,7.298578344435804,UBE2D4;UBE2D2;UBE2E3;UBE2N;UBE2D1;UBE2G2
GO_Molecular_Function_2021,methylated histone binding (GO:0035064),9/68,0.051678715988132,0.7041641366939595,0,0,1.991656905166025,5.900700366129194,KDM5A;ING4;PYGO1;L3MBTL1;ING5;ZCWPW1;PHF1;ATRX;MPHOSPH8
GO_Molecular_Function_2021,histone acetyltransferase binding (GO:0035035),4/21,0.0582879947634051,0.7041641366939595,0,0,3.068248522177669,8.72106419569,EGR1;EID1;PCNA;TP53
GO_Molecular_Function_2021,aldehyde dehydrogenase (NAD+) activity (GO:0004029),3/13,0.0604731636070709,0.7041641366939595,0,0,3.910744382022472,10.97181075851376,ALDH1L2;ADH5;ALDH9A1
GO_Molecular_Function_2021,RNA-directed DNA polymerase activity (GO:0003964),2/6,0.0629297363275674,0.7041641366939595,0,0,6.5154385964912285,18.01998615338046,TERT;TEP1
GO_Molecular_Function_2021,acetyl-CoA C-acyltransferase activity (GO:0003988),2/6,0.0629297363275674,0.7041641366939595,0,0,6.5154385964912285,18.01998615338046,ACAA2;SCP2
GO_Molecular_Function_2021,amidine-lyase activity (GO:0016842),2/6,0.0629297363275674,0.7041641366939595,0,0,6.5154385964912285,18.01998615338046,CHAC2;CHAC1
GO_Molecular_Function_2021,telomerase activity (GO:0003720),2/6,0.0629297363275674,0.7041641366939595,0,0,6.5154385964912285,18.01998615338046,TERT;TEP1
GO_Molecular_Function_2021,dopamine receptor binding (GO:0050780),2/6,0.0629297363275674,0.7041641366939595,0,0,6.5154385964912285,18.01998615338046,GNA13;DLG4
GO_Molecular_Function_2021,double-stranded methylated DNA binding (GO:0010385),2/6,0.0629297363275674,0.7041641366939595,0,0,6.5154385964912285,18.01998615338046,EGR1;ZNF445
GO_Molecular_Function_2021,long-chain fatty acyl-CoA binding (GO:0036042),2/6,0.0629297363275674,0.7041641366939595,0,0,6.5154385964912285,18.01998615338046,SCP2;PNPLA3
GO_Molecular_Function_2021,myosin light chain binding (GO:0032027),2/6,0.0629297363275674,0.7041641366939595,0,0,6.5154385964912285,18.01998615338046,MYLK2;IQGAP3
GO_Molecular_Function_2021,purine nucleobase transmembrane transporter activity (GO:0005345),2/6,0.0629297363275674,0.7041641366939595,0,0,6.5154385964912285,18.01998615338046,SLC25A5;SLC25A4
GO_Molecular_Function_2021,histone acetyltransferase activity (GO:0004402),5/31,0.0663474537531477,0.7041641366939595,0,0,2.5082494860975872,6.804504354815628,NAA50;KAT2B;KAT6B;TAF9;HAT1
GO_Molecular_Function_2021,histone deacetylase binding (GO:0042826),11/93,0.066804956442253,0.7041641366939595,0,0,1.751765536723164,4.740239008707137,TOP2A;H1-5;KAT2B;HSP90AA1;HDAC10;TP53;HDAC9;HDAC6;HSPA1B;DACT1;RAD9A
GO_Molecular_Function_2021,cysteine-type endopeptidase activity (GO:0004197),12/105,0.070701433172493,0.7041641366939595,0,0,1.6851704092100763,4.464504161470341,USP36;USP25;CASP7;USP38;CAPN12;CAPNS1;USP42;CASP3;CASP4;CAPN2;CFLAR;USP18
GO_Molecular_Function_2021,5'-3' exonuclease activity (GO:0008409),3/14,0.0730168311639146,0.7041641366939595,0,0,3.5550306435137897,9.303747339426192,DCLRE1A;DCLRE1C;EXO1
GO_Molecular_Function_2021,gated channel activity (GO:0022836),3/14,0.0730168311639146,0.7041641366939595,0,0,3.5550306435137897,9.303747339426192,TMEM63B;PIEZO1;TMC6
GO_Molecular_Function_2021,NADPH binding (GO:0070402),3/14,0.0730168311639146,0.7041641366939595,0,0,3.5550306435137897,9.303747339426192,NDOR1;CRYZ;DECR1
GO_Molecular_Function_2021,protein serine/threonine kinase activity (GO:0004674),32/344,0.0747875326454433,0.7041641366939595,0,0,1.342597187758478,3.4814942504168083,MYLK2;ATP23;MAPK9;STK11;RPS6KA5;IRAK2;STK36;FASTK;STK38;PHKG2;PIM2;BRD4;NEK8;MAP2K1;CDK11A;DMPK;CHUK;RIPK2;PLK2;NEK7;DYRK1B;CIT;CLK2;TGFBR2;MAPK11;MELK;AAK1;CDK10;ULK1;ATM;CDK14;SQSTM1
GO_Molecular_Function_2021,N-methyltransferase activity (GO:0008170),4/23,0.077145350540458,0.7041641366939595,0,0,2.7449791027110995,7.032812049720165,CSKMT;METTL5;TRMT1;TFB2M
GO_Molecular_Function_2021,protein heterodimerization activity (GO:0046982),19/188,0.0788216975653793,0.7041641366939595,0,0,1.469523265196342,3.7334222695065824,TOP2A;MIGA2;TPM4;CHUK;GADD45A;AHR;SRI;KRT10;QTRT1;EXT2;MLXIPL;SNX2;LSM6;TCOF1;IRAK2;DDIT3;BHLHE40;TP53;ATF4
GO_Molecular_Function_2021,transcription regulatory region nucleic acid binding (GO:0001067),21/212,0.0794396030235492,0.7041641366939595,0,0,1.4374520566308937,3.6407185646737914,KDM5A;EGR1;SUV39H2;ATF6B;BNC1;TAF9;ZBTB48;GATA6;ARID4A;ASH2L;ARID4B;SOX12;AHR;KLF4;NFKB1;ZNF639;DDIT3;CREB3L2;MZF1;TP53;ATF4
GO_Molecular_Function_2021,cadherin binding (GO:0045296),30/322,0.0810269322704194,0.7041641366939595,0,0,1.3444416116727629,3.3785463876691373,DDX6;RAB1A;TXNDC9;OLA1;HDLBP;TWF1;ARHGAP18;BZW1;CNN3;GOLGA2;PDLIM1;LDHA;SNX2;PCBP1;COBLL1;STK38;CTNNA1;EIF4H;EPS8L1;SNX9;EPS8L2;RPL15;RPS2;S100A11;NOP56;RANGAP1;ATXN2L;ANLN;CHMP2B;MAPRE1
GO_Molecular_Function_2021,GTPase binding (GO:0051020),20/201,0.0823733974150445,0.7041641366939595,0,0,1.4443960151884618,3.605924167188571,NCKAP1;HSP90AA1;BNIP3;DOCK7;RANBP9;TSC2;CYRIB;RANGAP1;EPS8;GGA1;GOLGA5;PARD6A;SGSM2;PDE6D;GNB3;ULK1;EXOC5;LZTR1;RAB11FIP3;TNPO3
GO_Molecular_Function_2021,telomeric DNA binding (GO:0042162),5/33,0.0825841230701188,0.7041641366939595,0,0,2.328837653204742,5.807976326931282,UPF2;PIF1;TERT;ZBTB48;UPF3A
GO_Molecular_Function_2021,5'-3' DNA helicase activity (GO:0043139),2/7,0.0840216632635447,0.7041641366939595,0,0,5.212070175438597,12.908633180004546,PIF1;IGHMBP2
GO_Molecular_Function_2021,rRNA (adenine) methyltransferase activity (GO:0016433),2/7,0.0840216632635447,0.7041641366939595,0,0,5.212070175438597,12.908633180004546,METTL5;TFB2M
GO_Molecular_Function_2021,ADP transmembrane transporter activity (GO:0015217),2/7,0.0840216632635447,0.7041641366939595,0,0,5.212070175438597,12.908633180004546,SLC25A5;SLC25A4
GO_Molecular_Function_2021,alpha-mannosidase activity (GO:0004559),2/7,0.0840216632635447,0.7041641366939595,0,0,5.212070175438597,12.908633180004546,MAN2C1;MANEA
GO_Molecular_Function_2021,SUMO-specific protease activity (GO:0016929),2/7,0.0840216632635447,0.7041641366939595,0,0,5.212070175438597,12.908633180004546,SENP2;SENP3
GO_Molecular_Function_2021,branched-chain amino acid transmembrane transporter activity (GO:0015658),2/7,0.0840216632635447,0.7041641366939595,0,0,5.212070175438597,12.908633180004546,SLC7A5;SLC38A7
GO_Molecular_Function_2021,clathrin light chain binding (GO:0032051),2/7,0.0840216632635447,0.7041641366939595,0,0,5.212070175438597,12.908633180004546,CLTCL1;HIP1R
GO_Molecular_Function_2021,"mannosyl-oligosaccharide 1,2-alpha-mannosidase activity (GO:0004571)",2/7,0.0840216632635447,0.7041641366939595,0,0,5.212070175438597,12.908633180004546,EDEM1;MAN1A1
GO_Molecular_Function_2021,mannosyl-oligosaccharide mannosidase activity (GO:0015924),2/7,0.0840216632635447,0.7041641366939595,0,0,5.212070175438597,12.908633180004546,EDEM1;MAN1A1
GO_Molecular_Function_2021,MutLalpha complex binding (GO:0032405),2/7,0.0840216632635447,0.7041641366939595,0,0,5.212070175438597,12.908633180004546,PCNA;TREX1
GO_Molecular_Function_2021,NAD(P)H oxidase H2O2-forming activity (GO:0016174),2/7,0.0840216632635447,0.7041641366939595,0,0,5.212070175438597,12.908633180004546,CYB5R4;MICAL1
GO_Molecular_Function_2021,phosphatidylinositol phosphate 4-phosphatase activity (GO:0034596),2/7,0.0840216632635447,0.7041641366939595,0,0,5.212070175438597,12.908633180004546,INPP4B;PIP4P2
GO_Molecular_Function_2021,"phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity (GO:0004439)",2/7,0.0840216632635447,0.7041641366939595,0,0,5.212070175438597,12.908633180004546,INPP5B;PTPMT1
GO_Molecular_Function_2021,1-phosphatidylinositol binding (GO:0005545),3/15,0.0866084232297383,0.7041641366939595,0,0,3.258602528089888,7.971709022339691,SNX10;SNX9;SNAP91
GO_Molecular_Function_2021,bicarbonate transmembrane transporter activity (GO:0015106),3/15,0.0866084232297383,0.7041641366939595,0,0,3.258602528089888,7.971709022339691,SLC4A8;SLC39A8;SLC26A6
GO_Molecular_Function_2021,calcium-dependent cysteine-type endopeptidase activity (GO:0004198),3/15,0.0866084232297383,0.7041641366939595,0,0,3.258602528089888,7.971709022339691,CAPN12;CAPNS1;CAPN2
GO_Molecular_Function_2021,3'-5' DNA helicase activity (GO:0043138),3/16,0.1011735932059561,0.7541748012289764,0,0,3.007778738115817,6.89057292585819,RECQL4;MCM6;MCM2
GO_Molecular_Function_2021,tRNA methyltransferase activity (GO:0008175),3/16,0.1011735932059561,0.7541748012289764,0,0,3.007778738115817,6.89057292585819,METTL2B;LCMT2;TARBP1
