Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
Reactome_2022,RNA Polymerase II Transcription R-HSA-73857,92/1312,1.7924304336710475e-05,0.0019844353984689,0,0,1.655866596850203,18.09755052791202,RB1;CDKN1A;SETD9;CITED2;SERPINE1;ASH2L;PIDD1;PSMD6;EXO1;PSMD2;CDC26;MYC;ZNF208;SESN2;ZNF721;TGIF1;SREBF1;MEF2C;ZNF160;THOC2;PSMA5;H2BC12;PSMA6;PSMA3;TFDP1;CCNE2;PSMA2;DDIT3;ZNF714;DDIT4;CRH;SGK1;MYL9;SRSF7;ZNF432;ZNF431;ZNF112;ZNF430;L3MBTL1;ZNF793;ZNF791;ZNF471;PCNA;KMT2A;PSMD14;RRAD;SRRT;FOXO4;RTF1;HDAC9;THBS1;HDAC6;ZNF708;ZFP14;ZNF706;ZNF429;TP53INP1;ERBB2;SYMPK;ZKSCAN4;ZNF225;E2F5;ZNF224;ZNF587;ZNF785;SRSF11;E2F8;BANP;ZNF221;RRM2;VDR;CDKN2A;GADD45A;PLK2;TXNRD1;UPF3B;ARID3A;KLF4;NFKB1;SMARCA4;SMAD7;MAPK11;PSMC4;AGO4;ZNF738;FASN;CCNG2;ZNF737;PSMC2;ZNF337;TAF3;TNRC6B
Reactome_2022,Generic Transcription Pathway R-HSA-212436,85/1190,1.953504904153168e-05,0.0019844353984689,0,0,1.6854680033729972,18.27603573866564,RB1;CDKN1A;SETD9;CITED2;SERPINE1;ASH2L;PIDD1;PSMD6;EXO1;PSMD2;CDC26;MYC;ZNF208;SESN2;ZNF721;TGIF1;SREBF1;MEF2C;ZNF160;PSMA5;H2BC12;PSMA6;PSMA3;TFDP1;CCNE2;PSMA2;DDIT3;ZNF714;DDIT4;CRH;SGK1;MYL9;ZNF432;ZNF431;ZNF112;ZNF430;L3MBTL1;ZNF793;ZNF791;ZNF471;PCNA;KMT2A;PSMD14;RRAD;FOXO4;HDAC9;THBS1;HDAC6;ZNF708;ZFP14;ZNF706;ZNF429;TP53INP1;ERBB2;ZKSCAN4;ZNF225;E2F5;ZNF224;ZNF587;ZNF785;E2F8;BANP;ZNF221;RRM2;VDR;CDKN2A;GADD45A;PLK2;TXNRD1;ARID3A;KLF4;NFKB1;SMARCA4;SMAD7;MAPK11;PSMC4;AGO4;ZNF738;FASN;CCNG2;ZNF737;PSMC2;ZNF337;TAF3;TNRC6B
Reactome_2022,Cellular Response To Hypoxia R-HSA-1234174,13/73,2.146658504954733e-05,0.0020129051673383,0,0,4.618178424785368,49.64085999623798,EGLN1;PSMD14;CITED2;WTIP;PSMA5;PSMA6;PSMD6;PSMA3;PSMA2;PSMC4;PSMD2;PSMC2;VHL
Reactome_2022,Oxygen-dependent Proline Hydroxylation Of Hypoxia-inducible Factor Alpha R-HSA-1234176,12/64,2.5876821416116987e-05,0.0021829119550933,0,0,4.915332989158492,51.91654781769838,PSMA5;EGLN1;PSMA6;PSMD6;PSMA3;PSMD14;PSMA2;PSMC4;PSMD2;PSMC2;VHL;WTIP
Reactome_2022,Regulation Of Cholesterol Biosynthesis By SREBP (SREBF) R-HSA-1655829,11/55,2.97696424467421e-05,0.0021829119550933,0,0,5.32122905027933,55.45796300189152,HELZ2;SREBF1;FDPS;MVK;HMGCS1;SCD;INSIG1;FASN;MVD;SREBF2;TM7SF2
Reactome_2022,Response Of EIF2AK1 (HRI) To Heme Deficiency R-HSA-9648895,6/15,2.9909100210821772e-05,0.0021829119550933,0,0,14.137037037037038,147.2704312380086,DDIT3;ASNS;TRIB3;CHAC1;EIF2S2;EIF2S1
Reactome_2022,p53-Dependent G1 DNA Damage Response R-HSA-69563,12/65,3.0442578536986463e-05,0.0021829119550933,0,0,4.822337596555654,50.15071152990304,PSMA5;PSMA6;CDKN1A;PSMD6;PSMA3;CCNE2;PSMD14;PSMA2;CDKN2A;PSMC4;PSMD2;PSMC2
Reactome_2022,APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,14/87,3.437379397882738e-05,0.0022899197799648,0,0,4.089532526567971,42.033099002248015,RB1;PSMD14;CDC14A;PSMA5;PSMA6;PSMD6;PSMA3;PSMA2;PSMC4;CDC26;PSMD2;PSMC2;FBXO5;MAD2L1
Reactome_2022,Activation Of NF-kappaB In B Cells R-HSA-1169091,12/66,3.5691940786982586e-05,0.0022899197799648,0,0,4.732786477752921,48.46650525511773,PSMA5;NFKBIA;PSMA6;PSMD6;PSMA3;PSMD14;PSMA2;PSMC4;PSMD2;PSMC2;NFKBIE;NFKB1
Reactome_2022,G1/S DNA Damage Checkpoints R-HSA-69615,12/67,4.170867579089787e-05,0.0025421437894552,0,0,4.646491763270287,46.85894663123143,PSMA5;PSMA6;CDKN1A;PSMD6;PSMA3;CCNE2;PSMD14;PSMA2;CDKN2A;PSMC4;PSMD2;PSMC2
Reactome_2022,Interleukin-1 Signaling R-HSA-9020702,16/114,5.521855703433961e-05,0.003128115243976,0,0,3.484705342811282,34.16478813692494,MAP2K1;PSMD14;RIPK2;AGER;NFKB1;NFKBIA;PSMA5;PSMA6;PSMD6;PSMA3;IRAK2;PSMA2;PSMC4;PSMD2;PSMC2;UBE2N
Reactome_2022,Uptake And Function Of Diphtheria Toxin R-HSA-5336415,4/6,5.831960499596986e-05,0.003128115243976,0,0,42.33259423503326,412.7246857421416,HSP90AA1;TXNRD1;CD9;HBEGF
Reactome_2022,SCF(Skp2)-mediated Degradation Of P27/P21 R-HSA-187577,11/59,5.902104233917095e-05,0.003128115243976,0,0,4.876769087523278,47.48810726906016,PSMA5;PSMA6;CDKN1A;PSMD6;PSMA3;CCNE2;PSMD14;PSMA2;PSMC4;PSMD2;PSMC2
Reactome_2022,Cell Cycle R-HSA-1640170,51/654,0.0001176821655755412,0.0055606676850573,0,0,1.8291408454802012,16.549194015322893,RB1;TOP2A;CDKN1A;RSF1;CHTF18;CDC14A;PSMD6;TUBA1A;EXO1;MYC;PSMD2;CDC26;PMEPA1;FBXO5;NINL;PHLDA1;HSP90AA1;SEC13;ATRX;SMC1B;PSMA5;H2BC12;PSMA6;PSMA3;TFDP1;CCNE2;PSMA2;AKAP9;MAPRE1;SFI1;PIF1;RAB1A;PCNA;PSMD14;RRAD;TYMS;CLSPN;E2F5;CDK11A;RRM2;CDKN2A;NEK7;REC8;CENPE;PSMC4;PSMC2;UBE2N;TUBGCP6;LPIN1;LPIN3;MAD2L1
Reactome_2022,Cholesterol Biosynthesis R-HSA-191273,7/26,0.00011798732410305816,0.0055606676850573,0,0,7.817165271354136,70.70573896011045,FDPS;SREBF1;MVK;HMGCS1;MVD;SREBF2;TM7SF2
Reactome_2022,Cellular Responses To Stress R-HSA-2262752,55/722,0.00011860324840975552,0.0055606676850573,0,0,1.785508538327781,16.140509175126134,RB1;CDKN1A;SRXN1;CITED2;RPLP0;HIKESHI;SLC7A11;ETS1;PSMD6;MYC;PSMD2;CDC26;SESN2;PHGDH;CHAC1;TSPYL2;MAP2K3;MEF2C;HSP90AA1;SEC13;SZT2;PSMA5;H2BC12;PSMA6;DNAJC2;PSMA3;TFDP1;CCNE2;PSMA2;DDIT3;TRIB3;KDELR3;TNFRSF21;DCTN6;PSMD14;HDAC6;PRDX3;HELZ2;BAG2;VHL;EGLN1;CDKN2A;TXNRD1;ASNS;WTIP;EIF2S2;EIF2S1;NFKB1;MAPK11;AGO4;PSMC4;PSMC2;CREBRF;HSPA1B;TNRC6B
Reactome_2022,Regulation Of RUNX3 Expression And Activity R-HSA-8941858,10/54,0.0001349721293337151,0.005876108059207,0,0,4.83208198051948,43.05598743574432,PSMA5;PSMA6;PSMD6;PSMA3;PSMD14;PSMA2;CDKN2A;PSMC4;PSMD2;PSMC2
Reactome_2022,SCF-beta-TrCP Mediated Degradation Of Emi1 R-HSA-174113,10/54,0.0001349721293337151,0.005876108059207,0,0,4.83208198051948,43.05598743574432,PSMA5;PSMA6;PSMD6;PSMA3;PSMD14;PSMA2;PSMC4;PSMD2;PSMC2;FBXO5
Reactome_2022,Degradation Of DVL R-HSA-4641258,10/55,0.00015835057717456048,0.0066561846060616,0,0,4.724454365079365,41.342278749738206,PSMA5;PSMA6;PSMD6;PSMA3;PSMD14;PSMA2;PSMC4;PSMD2;PSMC2;DACT1
Reactome_2022,Deubiquitination R-HSA-5688426,27/279,0.00017909805909424646,0.0069394001858257,0,0,2.296684544124817,19.814822946549192,PSMD14;TNFAIP3;FOXO4;SNX3;IFIH1;PSMD6;STAMBPL1;MYC;PSMD2;CLSPN;MBD6;RIPK2;UCHL3;SMAD7;TGFBR2;PSMA5;NFKBIA;H2BC12;PSMA6;PSMA3;RNF128;PSMA2;PSMC4;PSMC2;VDAC2;BIRC2;BIRC3
Reactome_2022,Stabilization Of P53 R-HSA-69541,10/56,0.00018504737553047123,0.0069394001858257,0,0,4.621506211180124,39.72137764203909,PSMA5;PSMA6;PSMD6;PSMA3;PSMD14;PSMA2;CDKN2A;PSMC4;PSMD2;PSMC2
Reactome_2022,Syndecan Interactions R-HSA-3000170,6/20,0.0001906076993694322,0.0069394001858257,0,0,9.085714285714284,77.82180653533037,ITGB1;ITGB5;SDC4;ITGA2;ITGAV;THBS1
Reactome_2022,FCERI Mediated NF-kB Activation R-HSA-2871837,12/78,0.00019136338524197057,0.0069394001858257,0,0,3.869839332926581,33.13099633122377,PSMA5;NFKBIA;PSMA6;PSMD6;PSMA3;PSMD14;PSMA2;PSMC4;PSMD2;PSMC2;UBE2N;NFKB1
Reactome_2022,Cellular Responses To Stimuli R-HSA-8953897,55/736,0.00019355176892376855,0.0069394001858257,0,0,1.7474733879637154,14.9408372519861,RB1;CDKN1A;SRXN1;CITED2;RPLP0;HIKESHI;SLC7A11;ETS1;PSMD6;MYC;PSMD2;CDC26;SESN2;PHGDH;CHAC1;TSPYL2;MAP2K3;MEF2C;HSP90AA1;SEC13;SZT2;PSMA5;H2BC12;PSMA6;DNAJC2;PSMA3;TFDP1;CCNE2;PSMA2;DDIT3;TRIB3;KDELR3;TNFRSF21;DCTN6;PSMD14;HDAC6;PRDX3;HELZ2;BAG2;VHL;EGLN1;CDKN2A;TXNRD1;ASNS;WTIP;EIF2S2;EIF2S1;NFKB1;MAPK11;AGO4;PSMC4;PSMC2;CREBRF;HSPA1B;TNRC6B
Reactome_2022,MAPK6/MAPK4 Signaling R-HSA-5687128,13/90,0.00020118967777724148,0.0069519311925767,0,0,3.595366559532293,30.60110829990735,PSMD14;CDC14A;PSMA5;PSMA6;PSMD6;PSMA3;PSMA2;AGO4;PSMC4;MYC;PSMD2;PSMC2;TNRC6B
Reactome_2022,Signaling By Interleukins R-HSA-449147,38/453,0.00020530723784475965,0.0069519311925767,0,0,1.9704680473044247,16.731250060855974,ITGB1;LAMA5;CDKN1A;PSMD14;RPLP0;AGER;RAP1B;PSMD6;MUC1;RPS6KA5;IRAK2;MYC;PSMD2;CASP3;S1PR1;STAT6;MAP2K3;MEF2C;MAP2K1;HSP90AA1;RIPK2;MMP1;STAT2;NFKB1;SMARCA4;PSMA5;NFKBIA;PSMA6;MAPK11;PSMA3;VAMP7;PSMA2;PSMC4;PSMC2;PDCD4;UBE2N;SNRPA1;IL6ST
Reactome_2022,Downstream Signaling Events Of B Cell Receptor (BCR) R-HSA-1168372,12/79,0.00021648369043463943,0.0071322599632385,0,0,3.811880196333768,32.1646273570308,PSMA5;NFKBIA;PSMA6;PSMD6;PSMA3;PSMD14;PSMA2;PSMC4;PSMD2;PSMC2;NFKBIE;NFKB1
Reactome_2022,Regulation Of APC/C Activators Between G1/S And Early Anaphase R-HSA-176408,12/80,0.0002443579060995336,0.0078387444088245,0,0,3.7556257402289774,31.23507575891086,PSMA5;PSMA6;PSMD6;PSMA3;PSMD14;PSMA2;PSMC4;CDC26;PSMD2;PSMC2;FBXO5;MAD2L1
Reactome_2022,Cross-presentation Of Soluble Exogenous Antigens (Endosomes) R-HSA-1236978,9/48,0.00026323719521077456,0.0082278497682547,0,0,4.902238229997427,40.4064782517523,PSMA5;PSMA6;PSMD6;PSMA3;PSMD14;PSMA2;PSMC4;PSMD2;PSMC2
Reactome_2022,Regulation Of Activated PAK-2p34 By Proteasome Mediated Degradation R-HSA-211733,9/49,0.0003096656445375952,0.0092834993297861,0,0,4.77943143812709,38.61788922310366,PSMA5;PSMA6;PSMD6;PSMA3;PSMD14;PSMA2;PSMC4;PSMD2;PSMC2
Reactome_2022,Downstream TCR Signaling R-HSA-202424,13/94,0.00031224238927090307,0.0092834993297861,0,0,3.4170986963073564,27.58190073583331,PSMD14;RIPK2;NFKB1;PSMA5;NFKBIA;PSMA6;PSMD6;PSMA3;PSMA2;PSMC4;PSMD2;PSMC2;UBE2N
Reactome_2022,Ub-specific Processing Proteases R-HSA-5689880,21/201,0.0003266449499951919,0.0093732020834553,0,0,2.493370998116761,20.013383301783676,PSMD14;FOXO4;SMAD7;SNX3;IFIH1;PSMA5;NFKBIA;H2BC12;PSMA6;PSMD6;PSMA3;RNF128;PSMA2;PSMC4;MYC;PSMD2;PSMC2;VDAC2;CLSPN;BIRC2;BIRC3
Reactome_2022,Laminin Interactions R-HSA-3000157,6/22,0.0003394841974186044,0.0093732020834553,0,0,7.949166666666667,63.49860437554326,ITGB1;LAMA5;LAMC3;ITGA2;LAMC2;ITGAV
Reactome_2022,UCH Proteinases R-HSA-5689603,13/95,0.00034701731536406096,0.0093732020834553,0,0,3.3752492284161364,26.887693979315355,MBD6;PSMD14;UCHL3;TGFBR2;SMAD7;PSMA5;PSMA6;PSMD6;PSMA3;PSMA2;PSMC4;PSMD2;PSMC2
Reactome_2022,Regulation Of Ornithine Decarboxylase (ODC) R-HSA-350562,9/50,0.0003626586273556123,0.0093732020834553,0,0,4.662615221469941,36.93746432547941,PSMA5;PSMA6;PSMD6;PSMA3;PSMD14;PSMA2;PSMC4;PSMD2;PSMC2
Reactome_2022,CDK-mediated Phosphorylation And Removal Of Cdc6 R-HSA-69017,11/72,0.0003730454386001486,0.0093732020834553,0,0,3.834838355160729,30.27148660818245,PSMA5;PSMA6;PSMD6;PSMA3;CCNE2;PSMD14;PSMA2;PSMC4;CDC26;PSMD2;PSMC2
Reactome_2022,Cdc20:Phospho-APC/C Mediated Degradation Of Cyclin A R-HSA-174184,11/72,0.0003730454386001486,0.0093732020834553,0,0,3.834838355160729,30.27148660818245,PSMA5;PSMA6;PSMD6;PSMA3;PSMD14;PSMA2;PSMC4;CDC26;PSMD2;PSMC2;MAD2L1
Reactome_2022,S Phase R-HSA-69242,18/161,0.0003768357782965488,0.0093732020834553,0,0,2.6863069363069365,21.17804085939032,RB1;CDKN1A;PCNA;PSMD14;PSMA5;PSMA6;PSMD6;PSMA3;TFDP1;CCNE2;PSMA2;PSMC4;CDC26;MYC;PSMD2;PSMC2;PMEPA1;E2F5
Reactome_2022,APC/C:Cdh1 Mediated Degradation Of Cdc20 And APC/C:Cdh1 Targets In Late Mitosis/Early G1 R-HSA-174178,11/73,0.0004215480624236855,0.0093732020834553,0,0,3.7727878897098575,29.320510683778647,RB1;PSMA5;PSMA6;PSMD6;PSMA3;PSMD14;PSMA2;PSMC4;CDC26;PSMD2;PSMC2
Reactome_2022,APC:Cdc20 Mediated Degradation Of Cell Cycle Proteins Before Cycle Checkpoint Satisfied R-HSA-179419,11/73,0.0004215480624236855,0.0093732020834553,0,0,3.7727878897098575,29.320510683778647,PSMA5;PSMA6;PSMD6;PSMA3;PSMD14;PSMA2;PSMC4;CDC26;PSMD2;PSMC2;MAD2L1
Reactome_2022,Autodegradation Of E3 Ubiquitin Ligase COP1 R-HSA-349425,9/51,0.0004229090357588545,0.0093732020834553,0,0,4.551361681796465,35.35658621174376,PSMA5;PSMA6;PSMD6;PSMA3;PSMD14;PSMA2;PSMC4;PSMD2;PSMC2
Reactome_2022,GSK3B And BTRC:CUL1-mediated-degradation Of NFE2L2 R-HSA-9762114,9/51,0.0004229090357588545,0.0093732020834553,0,0,4.551361681796465,35.35658621174376,PSMA5;PSMA6;PSMD6;PSMA3;PSMD14;PSMA2;PSMC4;PSMD2;PSMC2
Reactome_2022,Ubiquitin Mediated Degradation Of Phosphorylated Cdc25A R-HSA-69601,9/51,0.0004229090357588545,0.0093732020834553,0,0,4.551361681796465,35.35658621174376,PSMA5;PSMA6;PSMD6;PSMA3;PSMD14;PSMA2;PSMC4;PSMD2;PSMC2
Reactome_2022,Ubiquitin-dependent Degradation Of Cyclin D R-HSA-75815,9/51,0.0004229090357588545,0.0093732020834553,0,0,4.551361681796465,35.35658621174376,PSMA5;PSMA6;PSMD6;PSMA3;PSMD14;PSMA2;PSMC4;PSMD2;PSMC2
Reactome_2022,Vpu Mediated Degradation Of CD4 R-HSA-180534,9/51,0.0004229090357588545,0.0093732020834553,0,0,4.551361681796465,35.35658621174376,PSMA5;PSMA6;PSMD6;PSMA3;PSMD14;PSMA2;PSMC4;PSMD2;PSMC2
Reactome_2022,Asymmetric Localization Of PCP Proteins R-HSA-4608870,10/62,0.0004373160029705014,0.0095194322789471,0,0,4.08696771978022,31.61210068022516,PSMA5;PSMA6;PSMD6;PSMA3;PSMD14;PSMA2;PSMC4;PSMD2;FZD7;PSMC2
Reactome_2022,"Cell Cycle, Mitotic R-HSA-69278",41/523,0.0004799014871441272,0.0102631563654156,0,0,1.830264073105797,13.986749397856364,RB1;TOP2A;RAB1A;CDKN1A;PCNA;PSMD14;TYMS;CDC14A;PSMD6;TUBA1A;MYC;PSMD2;CDC26;PMEPA1;FBXO5;E2F5;NINL;PHLDA1;HSP90AA1;SEC13;CDK11A;RRM2;CDKN2A;NEK7;PSMA5;H2BC12;PSMA6;CENPE;PSMA3;TFDP1;CCNE2;PSMA2;PSMC4;PSMC2;AKAP9;TUBGCP6;MAPRE1;LPIN1;SFI1;LPIN3;MAD2L1
Reactome_2022,Regulation Of Apoptosis R-HSA-169911,9/52,0.0004911557246484476,0.0103109897338151,0,0,4.445282725363615,33.867494751341674,PSMA5;PSMA6;PSMD6;PSMA3;PSMD14;PSMA2;PSMC4;PSMD2;PSMC2
Reactome_2022,Autodegradation Of Cdh1 By Cdh1:APC/C R-HSA-174084,10/63,0.0004990552865423224,0.0103109897338151,0,0,4.009644541778976,30.484500155926863,PSMA5;PSMA6;PSMD6;PSMA3;PSMD14;PSMA2;PSMC4;CDC26;PSMD2;PSMC2
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409,11/75,0.0005345020221045114,0.0108592994157566,0,0,3.654504189944134,27.533674267298647,PSMA5;PSMA6;PSMD6;PSMA3;PSMD14;PSMA2;PSMC4;CDC26;PSMD2;PSMC2;MAD2L1
Reactome_2022,Negative Regulation Of NOTCH4 Signaling R-HSA-9604323,9/53,0.0005681841603294002,0.0108955091306669,0,0,4.344025539677713,32.463185071370724,PSMA5;PSMA6;PSMD6;PSMA3;PSMD14;PSMA2;PSMC4;PSMD2;PSMC2
Reactome_2022,"Nucleotide-binding Domain, Leucine Rich Repeat Containing NLR Signaling Pathways R-HSA-168643",9/53,0.0005681841603294002,0.0108955091306669,0,0,4.344025539677713,32.463185071370724,PANX1;MAPK11;RIPK2;IRAK2;UBE2N;TNFAIP3;BIRC2;NFKB1;BIRC3
Reactome_2022,Vif-mediated Degradation Of APOBEC3G R-HSA-180585,9/53,0.0005681841603294002,0.0108955091306669,0,0,4.344025539677713,32.463185071370724,PSMA5;PSMA6;PSMD6;PSMA3;PSMD14;PSMA2;PSMC4;PSMD2;PSMC2
Reactome_2022,TNFR2 Non-Canonical NF-kB Pathway R-HSA-5668541,13/100,0.0005745049854924067,0.0108955091306669,0,0,3.180432739957009,23.732394775461295,EDARADD;PSMD14;TNFRSF12A;PSMA5;PSMA6;PSMD6;PSMA3;PSMA2;PSMC4;PSMD2;PSMC2;BIRC2;BIRC3
Reactome_2022,NOD1/2 Signaling Pathway R-HSA-168638,7/33,0.0005809746460158756,0.0108955091306669,0,0,5.710447505775648,42.54742192335002,MAPK11;IRAK2;RIPK2;UBE2N;TNFAIP3;BIRC2;BIRC3
Reactome_2022,Activation Of APC/C And APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176814,11/76,0.0005998260039289533,0.011078604527112,0,0,3.59809196390202,26.693779904165524,PSMA5;PSMA6;PSMD6;PSMA3;PSMD14;PSMA2;PSMC4;CDC26;PSMD2;PSMC2;MAD2L1
Reactome_2022,G2/M Transition R-HSA-69275,19/182,0.0006222020981091455,0.0112427324006632,0,0,2.487802685000104,18.36557042855498,CDKN1A;HSP90AA1;CDK11A;PSMD14;PSMA5;PSMA6;PSMD6;PSMA3;TUBA1A;PSMA2;PSMC4;PSMD2;AKAP9;PSMC2;TUBGCP6;MAPRE1;PHLDA1;NINL;SFI1
Reactome_2022,Regulation Of RAS By GAPs R-HSA-5658442,10/65,0.000644298768003867,0.0112427324006632,0,0,3.8634334415584415,28.385990023932848,PSMA5;PSMA6;PSMD6;PSMA3;PSMD14;PSMA2;RASA4;PSMC4;PSMD2;PSMC2
Reactome_2022,AUF1 (hnRNP D0) Binds And Destabilizes mRNA R-HSA-450408,9/54,0.000654826907667832,0.0112427324006632,0,0,4.24726867335563,31.137319649530998,PSMA5;PSMA6;PSMD6;PSMA3;PSMD14;PSMA2;PSMC4;PSMD2;PSMC2
Reactome_2022,Degradation Of AXIN R-HSA-4641257,9/54,0.000654826907667832,0.0112427324006632,0,0,4.24726867335563,31.137319649530998,PSMA5;PSMA6;PSMD6;PSMA3;PSMD14;PSMA2;PSMC4;PSMD2;PSMC2
Reactome_2022,FBXL7 Down-Regulates AURKA During Mitotic Entry And In Early Mitosis R-HSA-8854050,9/54,0.000654826907667832,0.0112427324006632,0,0,4.24726867335563,31.137319649530998,PSMA5;PSMA6;PSMD6;PSMA3;PSMD14;PSMA2;PSMC4;PSMD2;PSMC2
Reactome_2022,Mitotic G2-G2/M Phases R-HSA-453274,19/184,0.0007114580924387048,0.012045380759483,0,0,2.457387858289775,17.8116240344843,CDKN1A;HSP90AA1;CDK11A;PSMD14;PSMA5;PSMA6;PSMD6;PSMA3;TUBA1A;PSMA2;PSMC4;PSMD2;AKAP9;PSMC2;TUBGCP6;MAPRE1;PHLDA1;NINL;SFI1
Reactome_2022,FOXO-mediated Transcription Of Cell Cycle Genes R-HSA-9617828,5/17,0.0007399627726436686,0.0121893867547652,0,0,8.824454310025898,63.61470292309852,CDKN1A;GADD45A;CCNG2;FOXO4;KLF4
Reactome_2022,MET Activates PTK2 Signaling R-HSA-8874081,5/17,0.0007399627726436686,0.0121893867547652,0,0,8.824454310025898,63.61470292309852,ITGB1;LAMA5;LAMC3;ITGA2;LAMC2
Reactome_2022,Hh Mutants Are Degraded By ERAD R-HSA-5362768,9/55,0.0007519639512451754,0.0122219207542382,0,0,4.154718627308419,29.88415226232732,PSMA5;PSMA6;PSMD6;PSMA3;PSMD14;PSMA2;PSMC4;PSMD2;PSMC2
Reactome_2022,Toll Like Receptor 3 (TLR3) Cascade R-HSA-168164,13/103,0.0007636704980221149,0.0122488728564336,0,0,3.073933059599353,22.062767672005453,MAP2K3;MAP2K1;MEF2C;RIPK2;AGER;NFKB1;NFKBIA;MAPK11;RPS6KA5;IRAK2;UBE2N;BIRC2;BIRC3
